order,type,document_number,parcel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc,type_of_usage
2537,โฉนด,-,-,-,04B004,1.0,0.0,92.5,492.5,0.0,0.0,0.0,0.0,agriculture
2549,โฉนด,2508,540,1833.0,04B009,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,agriculture
2550,โฉนด,143727,2883,6504.0,04B009/001,0.0,0.0,90.7,90.7,0.0,0.0,0.0,0.0,agriculture
2553,โฉนด,-,-,-,04B012,1.0,3.0,21.2,721.2,0.0,0.0,0.0,0.0,agriculture
2554,โฉนด,2394,654,509.0,04B013,1.0,1.0,54.8,554.8,0.0,0.0,0.0,0.0,agriculture
2575,โฉนด,2057,550,72.0,04B031,0.0,1.0,47.2,147.2,0.0,0.0,0.0,0.0,agriculture
2576,โฉนด,37,549,68.0,04B032,0.0,1.0,12.0,112.0,0.0,0.0,0.0,0.0,agriculture
2578,โฉนด,14157,547,3009.0,04B034,0.0,1.0,8.2,108.2,0.0,0.0,0.0,0.0,agriculture
2588,โฉนด,-,-,-,04B044,1.0,0.0,18.6,418.6,0.0,0.0,0.0,0.0,agriculture
2597,โฉนด,-,-,-,04B054,2.0,2.0,55.9,1055.9,0.0,0.0,0.0,0.0,agriculture
2620,โฉนด,841,594,113.0,04B074,0.0,0.0,54.6,54.6,0.0,0.0,0.0,0.0,agriculture
2622,โฉนด,20904,596,3155.0,04B076,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,agriculture
2623,โฉนด,20903,597,3154.0,04B077,0.0,0.0,55.8,55.8,0.0,0.0,0.0,0.0,agriculture
2766,โฉนด,2334,734,241.0,04C023,0.0,0.0,16.3,16.3,0.0,0.0,0.0,0.0,agriculture
2867,โฉนด,10507,1542,2445.0,04C113,0.0,0.0,33.4,33.4,0.0,0.0,0.0,0.0,agriculture
2948,โฉนด,2274,635,689.0,04D002,0.0,0.0,92.4,92.4,0.0,0.0,0.0,0.0,agriculture
2949,โฉนด,2748,636,342.0,04D003,1.0,1.0,48.4,548.4,0.0,0.0,0.0,0.0,agriculture
3065,โฉนด,26917,1615,3485.0,04D092/007,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,agriculture
3066,โฉนด,26918,1614,3486.0,04D092/008,0.0,0.0,23.1,23.1,0.0,0.0,0.0,0.0,agriculture
3067,โฉนด,26919,1613,3487.0,04D092/009,0.0,0.0,21.8,21.8,0.0,0.0,0.0,0.0,agriculture
3068,โฉนด,26920,1612,3488.0,04D092/010,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,agriculture
3069,โฉนด,26921,1611,3489.0,04D092/011,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,agriculture
3070,โฉนด,26922,1610,3490.0,04D092/012,0.0,0.0,18.9,18.9,0.0,0.0,0.0,0.0,agriculture
3071,โฉนด,26923,1609,3491.0,04D092/013,0.0,0.0,33.8,33.8,0.0,0.0,0.0,0.0,agriculture
3131,โฉนด,697,1624,185.0,04D139,0.0,0.0,47.2,47.2,0.0,0.0,0.0,0.0,agriculture
3133,โฉนด,2500,1621,344.0,04D141,0.0,0.0,26.7,26.7,0.0,0.0,0.0,0.0,agriculture
3139,โฉนด,1074,1633,191.0,04D148,0.0,0.0,70.2,70.2,0.0,0.0,0.0,0.0,agriculture
3140,โฉนด,89899,2767,4842.0,04D148/001,0.0,0.0,71.2,71.2,0.0,0.0,0.0,0.0,agriculture
3147,โฉนด,891,1637,195.0,04D151,0.0,0.0,98.4,98.4,0.0,0.0,0.0,0.0,agriculture
3148,โฉนด,2761,1636,346.0,04D152,0.0,0.0,34.3,34.3,0.0,0.0,0.0,0.0,agriculture
3149,โฉนด,453,1638,223.0,04D153,0.0,0.0,54.5,54.5,0.0,0.0,0.0,0.0,agriculture
3152,โฉนด,2760,1642,345.0,04D156,1.0,2.0,2.3,602.3,0.0,0.0,0.0,0.0,agriculture
3153,โฉนด,2498,1666,343.0,04D157,1.0,0.0,9.4,409.4,0.0,0.0,0.0,0.0,agriculture
3155,โฉนด,30492,1665,3692.0,04D158/001,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,agriculture
3156,โฉนด,30491,1662,3691.0,04D158/002,0.0,0.0,77.3,77.3,0.0,0.0,0.0,0.0,agriculture
3157,โฉนด,54765,1664,3999.0,04D158/004,0.0,0.0,2.6,2.6,0.0,0.0,0.0,0.0,agriculture
3170,โฉนด,1231,1647,1736.0,04D172,0.0,1.0,19.9,119.9,0.0,0.0,0.0,0.0,agriculture
3213,โฉนด,1673,1852,273.0,05A006,0.0,1.0,2.0,102.0,0.0,0.0,0.0,0.0,agriculture
3215,โฉนด,2115,1861,48.0,05A008,0.0,1.0,10.0,110.0,0.0,0.0,0.0,0.0,agriculture
3221,โฉนด,1608,1866,6294.0,05A014,0.0,1.0,5.0,105.0,0.0,0.0,0.0,0.0,agriculture
3222,โฉนด,9655,1870,1429.0,05A015,0.0,0.0,53.8,53.8,0.0,0.0,0.0,0.0,agriculture
3223,โฉนด,1598,1867,45.0,05A016,0.0,2.0,16.0,216.0,0.0,0.0,0.0,0.0,agriculture
3232,โฉนด,9509,1877,6323.0,05A022,0.0,2.0,77.9,277.9,0.0,0.0,0.0,0.0,agriculture
3279,โฉนด,18746,1940,4078.0,05A040,0.0,0.0,55.2,55.2,0.0,0.0,0.0,0.0,agriculture
3280,โฉนด,18745,1939,4077.0,05A041,0.0,1.0,5.2,105.2,0.0,0.0,0.0,0.0,agriculture
3333,โฉนด,51024,2071,3954.0,05A076/004,0.0,0.0,27.8,27.8,0.0,0.0,0.0,27.8,agriculture
3351,โฉนด,20080,1826,6296.0,05A086/001,0.0,1.0,7.0,107.0,0.0,0.0,0.0,0.0,agriculture
3352,โฉนด,60335,1828,6196.0,05A086/002,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
3356,โฉนด,8941,1910,1361.0,05A088,1.0,0.0,96.2,496.2,0.0,0.0,0.0,0.0,agriculture
3362,โฉนด,85140,45,9769.0,05A094,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
3379,โฉนด,20089,1817,4203.0,05A111,0.0,1.0,3.0,103.0,0.0,0.0,0.0,0.0,agriculture
3386,โฉนด,20082,1824,4196.0,05A118,0.0,1.0,3.0,103.0,0.0,0.0,0.0,0.0,agriculture
3388,โฉนด,90556,2129,10155.0,05A120,1.0,0.0,13.0,413.0,0.0,0.0,0.0,0.0,agriculture
3389,โฉนด,8945,1889,1365.0,05A121,1.0,0.0,12.0,412.0,0.0,0.0,0.0,0.0,agriculture
3398,โฉนด,65905,109,6354.0,05A129/002,0.0,0.0,72.6,72.6,0.0,0.0,0.0,0.0,agriculture
3412,โฉนด,10600,1891,6046.0,05A137,0.0,1.0,57.0,157.0,0.0,0.0,0.0,0.0,agriculture
3440,โฉนด,1131,1680,1279.0,05B017,0.0,0.0,22.6,22.6,0.0,0.0,0.0,0.0,agriculture
3461,โฉนด,1168,1656,1692.0,05B027,0.0,1.0,26.0,126.0,0.0,0.0,0.0,0.0,agriculture
3462,โฉนด,1188,1653,1686.0,05B028,0.0,0.0,96.8,96.8,0.0,0.0,0.0,0.0,agriculture
3481,โฉนด,1164,1651,1290.0,05B044,0.0,3.0,24.3,324.3,324.3,0.0,0.0,0.0,agriculture
3482,โฉนด,2771,331,1885.0,05B044/001,0.0,0.0,19.2,19.2,0.0,0.0,0.0,19.2,agriculture
3483,โฉนด,19783,1648,3130.0,05B045,0.0,0.0,68.4,68.4,68.4,0.0,0.0,0.0,agriculture
3484,โฉนด,66135,2530,4169.0,05B045/001,0.0,0.0,68.5,68.5,68.5,0.0,0.0,0.0,agriculture
3485,โฉนด,1202,1649,1291.0,05B046,0.0,1.0,32.4,132.4,132.4,0.0,0.0,0.0,agriculture
3486,โฉนด,19784,1644,3131.0,05B047,0.0,0.0,24.7,24.7,103.0,0.0,0.0,0.0,agriculture
3487,โฉนด,2136,1782,1292.0,05B048,0.0,0.0,77.0,77.0,77.0,0.0,0.0,0.0,agriculture
3488,โฉนด,19785,1645,3125.0,05B049,0.0,0.0,24.7,24.7,24.7,0.0,0.0,0.0,agriculture
3489,โฉนด,2135,1646,1299.0,05B050,0.0,1.0,7.0,107.0,107.0,0.0,0.0,0.0,agriculture
3490,โฉนด,9348,1643,2393.0,05B051,1.0,0.0,5.0,405.0,385.0,20.0,0.0,0.0,agriculture
3491,โฉนด,1959,1642,1293.0,05B052,1.0,0.0,6.7,406.7,389.5,16.0,0.0,0.0,agriculture
3498,โฉนด,1014,1635,1297.0,05C004,0.0,1.0,87.1,187.1,0.0,0.0,0.0,0.0,agriculture
3517,โฉนด,1126,2038,1303.0,05C012,0.0,3.0,62.9,362.9,0.0,0.0,0.0,0.0,agriculture
3525,โฉนด,1110,2045,1319.0,05C019,0.0,0.0,76.5,76.5,0.0,0.0,0.0,0.0,agriculture
3526,โฉนด,84967,44,4735.0,05C019/001,0.0,1.0,17.6,117.6,0.0,0.0,0.0,0.0,agriculture
3528,โฉนด,84969,35,4737.0,05C019/003,0.0,0.0,68.2,68.2,0.0,0.0,0.0,0.0,agriculture
3538,โฉนด,1029,385,1325.0,05C024,0.0,1.0,12.4,112.4,0.0,0.0,0.0,0.0,agriculture
3570,โฉนด,1057,389,1313.0,05C036,0.0,1.0,93.4,193.4,0.0,0.0,0.0,0.0,agriculture
3577,โฉนด,2758,386,1322.0,05C040,4.0,2.0,83.1,1883.1,0.0,0.0,0.0,0.0,agriculture
3578,โฉนด,975,387,1712.0,05C041,0.0,1.0,44.7,144.7,0.0,0.0,0.0,0.0,agriculture
3584,โฉนด,18873,1596,5.0,05C046,0.0,1.0,0.2,100.2,0.0,0.0,0.0,0.0,agriculture
3589,โฉนด,121546,1794,6476.0,05C051/001,0.0,0.0,92.1,92.1,0.0,0.0,0.0,0.0,agriculture
3592,โฉนด,121545,115,12072.0,05C051/004,0.0,1.0,48.6,148.6,0.0,0.0,0.0,0.0,agriculture
3593,โฉนด,121544,114,12071.0,05C051/005,0.0,1.0,65.4,165.4,0.0,0.0,0.0,0.0,agriculture
3594,โฉนด,121543,1793,12070.0,05C051/006,0.0,0.0,83.1,83.1,0.0,0.0,0.0,0.0,agriculture
3595,โฉนด,121542,1792,12069.0,05C051/007,0.0,1.0,64.3,164.3,0.0,0.0,0.0,0.0,agriculture
3596,โฉนด,121541,1791,12068.0,05C051/008,0.0,1.0,21.8,121.8,0.0,0.0,0.0,0.0,agriculture
3597,โฉนด,125075,2145,12276.0,05C051/009,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
3598,โฉนด,125076,2146,12277.0,05C051/010,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
3599,โฉนด,125077,2754,12278.0,05C051/011,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
3600,โฉนด,125078,2755,12279.0,05C051/012,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
3601,โฉนด,125074,2753,12275.0,05C051/013,0.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,agriculture
3602,โฉนด,122660,2752,12168.0,05C051/014,0.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,agriculture
3604,โฉนด,131244,2164,13521.0,05C051/016,0.0,0.0,83.1,83.1,0.0,0.0,0.0,0.0,agriculture
3672,โฉนด,8888,2001,1350.0,05C059,0.0,1.0,8.0,108.0,0.0,0.0,0.0,0.0,agriculture
3695,โฉนด,10979,2033,1560.0,05C082,0.0,1.0,7.6,107.6,0.0,0.0,0.0,0.0,agriculture
3698,โฉนด,1816,2034,2.0,05C085,2.0,0.0,23.3,823.3,0.0,0.0,0.0,0.0,agriculture
3704,โฉนด,18882,1989,4089.0,05C092,0.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,agriculture
3705,โฉนด,18883,1606,6299.0,05C093,0.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,agriculture
3706,โฉนด,18884,1607,6300.0,05C094,0.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,agriculture
3767,โฉนด,1186,1893,57.0,05C156,0.0,1.0,48.0,148.0,0.0,0.0,0.0,0.0,agriculture
3768,โฉนด,2212,1898,58.0,05C160,0.0,1.0,72.4,172.4,0.0,0.0,0.0,0.0,agriculture
3770,โฉนด,128169,2153,13323.0,05C160/002,0.0,1.0,62.0,162.0,0.0,0.0,0.0,0.0,agriculture
3771,โฉนด,128168,2152,13322.0,05C160/003,0.0,1.0,62.0,162.0,0.0,0.0,0.0,0.0,agriculture
3772,โฉนด,128170,2154,13324.0,05C160/004,0.0,1.0,62.0,162.0,0.0,0.0,0.0,0.0,agriculture
3773,โฉนด,128167,2151,13321.0,05C160/005,0.0,1.0,62.0,162.0,0.0,0.0,0.0,0.0,agriculture
3775,โฉนด,128166,2150,13320.0,05C160/007,0.0,1.0,62.0,162.0,0.0,0.0,0.0,0.0,agriculture
3777,โฉนด,2745,753,1265.0,05D001,12.0,1.0,5.4,4905.4,0.0,0.0,0.0,0.0,agriculture
3778,โฉนด,2335,1690,1249.0,05D002,0.0,0.0,66.6,66.6,0.0,0.0,0.0,0.0,agriculture
3781,โฉนด,1877,761,1251.0,05D004,0.0,0.0,38.3,38.3,0.0,0.0,0.0,0.0,agriculture
3855,โฉนด,1071,1729,1240.0,05E011,0.0,0.0,80.8,80.8,0.0,0.0,0.0,0.0,agriculture
3867,โฉนด,1292,231,1664.0,05E019,12.0,2.0,22.5,5022.5,0.0,0.0,0.0,0.0,agriculture
3868,โฉนด,2361,1699,1786.0,05E020,0.0,0.0,44.3,44.3,0.0,0.0,0.0,0.0,agriculture
3872,โฉนด,148539,2794,6610.0,05E020/004,0.0,0.0,32.4,32.4,0.0,0.0,0.0,0.0,agriculture
3891,โฉนด,1626,569,1682.0,05E032,0.0,3.0,44.2,344.2,0.0,0.0,0.0,0.0,agriculture
3912,โฉนด,2934,577,1986.0,05E049,0.0,1.0,99.2,199.2,0.0,0.0,0.0,0.0,agriculture
3923,โฉนด,2388,584,1811.0,05E061,0.0,3.0,78.5,378.5,0.0,0.0,0.0,0.0,agriculture
3936,โฉนด,2383,224,1806.0,05E072,0.0,3.0,21.3,321.3,0.0,0.0,0.0,0.0,agriculture
3940,โฉนด,18845,1737,3050.0,05E075,0.0,0.0,71.4,71.4,0.0,0.0,0.0,0.0,agriculture
3942,โฉนด,136936,2787,6131.0,05E075/002,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,agriculture
3975,โฉนด,11582,1751,2911.0,05F016,0.0,0.0,90.6,90.6,0.0,0.0,0.0,0.0,agriculture
3991,โฉนด,11598,268,2927.0,05F032,0.0,1.0,6.7,106.7,0.0,0.0,0.0,0.0,agriculture
4004,โฉนด,11610,256,2939.0,05F044,0.0,1.0,11.4,111.4,0.0,0.0,0.0,0.0,agriculture
4005,โฉนด,11611,255,2940.0,05F045,0.0,1.0,11.4,111.4,0.0,0.0,0.0,0.0,agriculture
4012,โฉนด,11618,288,2947.0,05F052,0.0,1.0,5.0,105.0,0.0,0.0,0.0,0.0,agriculture
4017,โฉนด,11623,294,2952.0,05F057,0.0,1.0,11.0,111.0,0.0,0.0,0.0,0.0,agriculture
4026,โฉนด,11632,301,2961.0,05F066,0.0,1.0,7.0,107.0,0.0,0.0,0.0,0.0,agriculture
4113,โฉนด,2783,1632,1891.0,05G031,0.0,1.0,1.1,101.1,0.0,0.0,0.0,0.0,agriculture
4115,โฉนด,2787,340,1895.0,05G033,0.0,1.0,22.5,122.5,0.0,0.0,0.0,0.0,agriculture
4121,โฉนด,2788,341,1896.0,05G037,0.0,2.0,20.8,220.8,0.0,0.0,0.0,0.0,agriculture
4138,โฉนด,2779,367,1887.0,05G044,0.0,3.0,99.5,399.5,0.0,0.0,0.0,0.0,agriculture
4150,โฉนด,2794,360,1902.0,05G051,0.0,1.0,35.6,135.6,0.0,0.0,0.0,0.0,agriculture
4168,โฉนด,2799,351,1907.0,05G059,0.0,2.0,0.4,200.4,0.0,0.0,0.0,0.0,agriculture
4169,โฉนด,1236,417,1602.0,05G060,19.0,1.0,79.8,7779.8,0.0,0.0,0.0,0.0,agriculture
4190,โฉนด,1222,449,1607.0,05G066,0.0,1.0,59.4,159.4,0.0,0.0,0.0,0.0,agriculture
4266,โฉนด,2423,478,1826.0,05h024,0.0,0.0,70.5,70.5,0.0,0.0,0.0,0.0,agriculture
4267,โฉนด,405,477,702.0,05h025,0.0,0.0,62.7,62.7,0.0,0.0,0.0,0.0,agriculture
4280,โฉนด,71039,1,4365.0,05h037/001,0.0,1.0,13.9,113.9,0.0,0.0,0.0,0.0,agriculture
4286,โฉนด,63194,52,4112.0,05h040/001,0.0,0.0,69.5,69.5,0.0,69.5,0.0,0.0,agriculture
4293,โฉนด,2273,1298,716.0,05h046,0.0,0.0,28.6,28.6,0.0,0.0,0.0,0.0,agriculture
4298,โฉนด,30540,234,3719.0,05I001/001,0.0,1.0,2.6,102.6,0.0,0.0,0.0,0.0,agriculture
4306,โฉนด,33818,249,3759.0,05I001/009,0.0,2.0,53.0,253.0,0.0,0.0,0.0,0.0,agriculture
4316,โฉนด,33820,246,3760.0,05I001/019,0.0,2.0,0.0,200.0,0.0,0.0,200.0,0.0,agriculture
4318,โฉนด,61764,4,4096.0,05I001/021,0.0,1.0,37.8,137.8,0.0,0.0,0.0,0.0,agriculture
4321,โฉนด,152290,455,6838.0,05I00/024,0.0,0.0,75.6,75.6,0.0,0.0,0.0,0.0,agriculture
4322,โฉนด,152289,454,6837.0,05I001/025,0.0,0.0,75.6,75.6,0.0,0.0,0.0,0.0,agriculture
4323,โฉนด,152288,453,6836.0,05I001/026,0.0,0.0,72.5,72.5,0.0,0.0,0.0,0.0,agriculture
4324,โฉนด,1285,253,1656.0,05I002,10.0,0.0,50.1,4050.1,0.0,0.0,0.0,0.0,agriculture
4325,โฉนด,1282,599,1655.0,05I003,4.0,3.0,56.7,1956.7,0.0,0.0,0.0,0.0,agriculture
4337,โฉนด,7497,1056,2139.0,05I018,0.0,3.0,92.8,392.8,0.0,0.0,0.0,0.0,agriculture
4342,โฉนด,7470,608,2112.0,05I026,0.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,agriculture
4343,โฉนด,7469,609,2111.0,05I027,0.0,0.0,79.2,79.2,0.0,0.0,0.0,0.0,agriculture
4358,โฉนด,66588,2638,4205.0,05I040/004,0.0,1.0,14.3,114.3,0.0,0.0,0.0,0.0,agriculture
4359,โฉนด,66587,2637,4204.0,05I040/005,0.0,0.0,13.5,13.5,0.0,0.0,0.0,0.0,agriculture
4360,โฉนด,1298,614,1649.0,05I041,0.0,0.0,62.3,62.3,0.0,0.0,0.0,0.0,agriculture
4361,โฉนด,140851,784,6333.0,05I041/001,1.0,1.0,52.8,552.8,0.0,0.0,0.0,0.0,agriculture
4362,โฉนด,140850,2904,6332.0,05I041/002,1.0,0.0,7.0,407.0,0.0,0.0,0.0,0.0,agriculture
4489,โฉนด,115134,13,5080.0,05J008/001,3.0,0.0,87.5,1287.5,0.0,0.0,0.0,0.0,agriculture
4490,โฉนด,115135,14,5081.0,05J008/002,3.0,0.0,87.0,1287.0,0.0,0.0,0.0,0.0,agriculture
4491,โฉนด,115136,46,5082.0,05J008/003,3.0,0.0,87.0,1287.0,0.0,0.0,0.0,0.0,agriculture
4493,โฉนด,149346,449,6659.0,05J009/001,0.0,0.0,18.1,18.1,0.0,0.0,0.0,0.0,agriculture
4494,โฉนด,1312,347,1659.0,05J010,5.0,1.0,96.8,2196.8,0.0,0.0,0.0,0.0,agriculture
4497,โฉนด,130148,382,5482.0,05J011/002,0.0,1.0,21.1,121.1,0.0,0.0,0.0,0.0,agriculture
4559,โฉนด,30842,1290,3730.0,05J014/005,0.0,0.0,17.0,17.0,0.0,0.0,0.0,17.0,agriculture
4643,โฉนด,25239,1101,3222.0,05K014,0.0,1.0,0.2,100.2,0.0,0.0,0.0,0.0,agriculture
4644,โฉนด,25240,1102,3223.0,05K015,0.0,1.0,0.3,100.3,0.0,0.0,0.0,0.0,agriculture
4646,โฉนด,1443,1104,1650.0,05K018,0.0,2.0,98.4,298.4,0.0,0.0,0.0,0.0,agriculture
4649,โฉนด,141923,2907,6467.0,05K018/003,0.0,0.0,19.7,19.7,0.0,0.0,0.0,0.0,agriculture
4679,โฉนด,7130,1128,2097.0,05L001,0.0,1.0,20.0,120.0,0.0,0.0,0.0,0.0,agriculture
4719,โฉนด,27929,625,3636.0,05L039/002,0.0,1.0,21.1,121.1,0.0,0.0,0.0,0.0,agriculture
4725,โฉนด,27923,1156,3630.0,05L039/008,1.0,0.0,6.6,406.6,0.0,0.0,0.0,0.0,agriculture
4739,โฉนด,29683,634,3669.0,05L040/004,0.0,1.0,50.3,150.3,0.0,0.0,0.0,0.0,agriculture
4741,โฉนด,29681,636,3667.0,05L040/006,0.0,1.0,18.3,118.3,0.0,0.0,0.0,0.0,agriculture
4757,โฉนด,29667,1933,3653.0,05L040/022,0.0,0.0,71.2,71.2,0.0,0.0,0.0,0.0,agriculture
4758,โฉนด,145222,2909,6539.0,05L040/023,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,agriculture
4762,โฉนด,1242,1172,1643.0,05L043,0.0,0.0,49.6,49.6,0.0,0.0,0.0,0.0,agriculture
4794,โฉนด,59533,617,3977.0,05L064,0.0,1.0,71.8,171.8,0.0,0.0,0.0,0.0,agriculture
4795,โฉนด,87619,19,4799.0,05L064/001,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
4796,โฉนด,59532,620,3976.0,05L065,0.0,2.0,70.9,270.9,0.0,0.0,0.0,0.0,agriculture
4797,โฉนด,59534,616,3978.0,05L066,0.0,3.0,68.2,368.2,0.0,0.0,0.0,0.0,agriculture
4798,โฉนด,29512,621,3620.0,05L067,0.0,2.0,71.0,271.0,0.0,0.0,0.0,0.0,agriculture
4802,โฉนด,27504,747,731.0,05L071,0.0,1.0,50.9,150.9,0.0,0.0,0.0,0.0,agriculture
4803,โฉนด,27503,646,732.0,05L073,3.0,3.0,35.5,1535.5,0.0,0.0,0.0,0.0,agriculture
4805,โฉนด,45018,750,1006.0,05L075,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
4807,โฉนด,45065,652,964.0,05L077,0.0,1.0,11.3,111.3,0.0,0.0,0.0,0.0,agriculture
4873,โฉนด,45079,751,1002.0,05L143,0.0,1.0,3.0,103.0,0.0,0.0,0.0,0.0,agriculture
4877,โฉนด,45105,761,966.0,05L147,0.0,1.0,0.2,100.2,0.0,0.0,0.0,0.0,agriculture
4925,โฉนด,45020,789,988.0,05L187,0.0,1.0,0.4,100.4,0.0,0.0,0.0,0.0,agriculture
4926,โฉนด,45021,792,989.0,05L188,0.0,1.0,0.2,100.2,0.0,0.0,0.0,0.0,agriculture
4977,โฉนด,9555,1523,6311.0,05m005,0.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,agriculture
4981,โฉนด,133802,2774,13725.0,05m008/002,0.0,3.0,59.3,359.3,0.0,0.0,0.0,0.0,agriculture
4983,โฉนด,68158,2688,7186.0,05m009/002,0.0,1.0,76.4,176.4,0.0,0.0,0.0,0.0,agriculture
4984,โฉนด,68157,2687,7185.0,05m009/003,0.0,1.0,76.4,176.4,0.0,0.0,0.0,0.0,agriculture
4988,โฉนด,75630,20,6497.0,05m011/001,0.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,agriculture
4991,โฉนด,75627,17,6483.0,05m011/004,0.0,1.0,68.3,168.3,0.0,0.0,0.0,0.0,agriculture
4992,โฉนด,75626,16,6479.0,05m011/005,0.0,1.0,52.2,152.2,0.0,0.0,0.0,0.0,agriculture
4993,โฉนด,75625,15,6480.0,05m011/006,0.0,1.0,93.5,193.5,0.0,0.0,0.0,0.0,agriculture
5029,โฉนด,89763,2741,10137.0,05m014/001,0.0,1.0,55.0,155.0,0.0,0.0,0.0,0.0,agriculture
5053,โฉนด,85004,66,9742.0,05m016/015,0.0,1.0,15.0,115.0,0.0,0.0,0.0,0.0,agriculture
5082,โฉนด,9546,1531,1401.0,05m023,0.0,0.0,91.6,91.6,0.0,0.0,0.0,0.0,agriculture
5083,โฉนด,9547,1530,1402.0,05m024,0.0,0.0,97.7,97.7,0.0,0.0,0.0,0.0,agriculture
5089,โฉนด,9560,1535,1415.0,05m031,0.0,0.0,94.9,94.9,0.0,0.0,0.0,0.0,agriculture
5097,โฉนด,9566,1539,1421.0,05m038,0.0,0.0,96.1,96.1,0.0,0.0,0.0,0.0,agriculture
5106,โฉนด,10094,1550,1435.0,05m047,3.0,0.0,8.0,1208.0,0.0,0.0,0.0,0.0,agriculture
5113,โฉนด,91063,5,10278.0,05N007,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,agriculture
5114,โฉนด,91062,4,10277.0,05N008,0.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,agriculture
5115,โฉนด,91061,3,10276.0,05N009,0.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,agriculture
5121,โฉนด,1950,956,443.0,05N015,0.0,3.0,69.0,369.0,0.0,0.0,0.0,0.0,agriculture
5123,โฉนด,2587,1834,341.0,05N017,0.0,2.0,5.0,205.0,0.0,0.0,0.0,0.0,agriculture
5127,โฉนด,36212,917,5913.0,05N021,0.0,1.0,0.9,100.9,0.0,0.0,0.0,0.0,agriculture
5130,โฉนด,24274,920,4331.0,05N024,0.0,1.0,12.0,112.0,0.0,0.0,0.0,0.0,agriculture
5158,โฉนด,20105,1807,4219.0,05N050,0.0,1.0,1.0,101.0,0.0,0.0,0.0,0.0,agriculture
5159,โฉนด,20104,1808,4218.0,05N051,0.0,1.0,1.0,101.0,0.0,0.0,0.0,0.0,agriculture
5173,โฉนด,2763,1424,898.0,06A001,0.0,0.0,89.6,89.6,0.0,0.0,0.0,0.0,agriculture
5209,โฉนด,34516,1446,3742.0,06A024/001,0.0,0.0,3.4,3.4,0.0,0.0,0.0,0.0,agriculture
5230,โฉนด,33675,1145,3749.0,06A032/009,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,agriculture
5260,โฉนด,9462,1408,2398.0,06A052,0.0,1.0,56.6,156.6,0.0,0.0,0.0,0.0,agriculture
5281,โฉนด,130954,2806,5511.0,06A062/003,0.0,0.0,38.4,38.4,0.0,0.0,0.0,0.0,agriculture
5297,โฉนด,487,1380,842.0,06A076,0.0,0.0,12.1,12.1,0.0,0.0,0.0,0.0,agriculture
5300,โฉนด,93966,44,4904.0,06A078/002,0.0,0.0,58.6,58.6,0.0,0.0,0.0,0.0,agriculture
5330,โฉนด,75218,7,4451.0,06A092/003,0.0,0.0,39.8,39.8,0.0,0.0,0.0,0.0,agriculture
5331,โฉนด,75219,8,4452.0,06A092/004,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,agriculture
5338,โฉนด,77864,2762,4508.0,06A094/002,0.0,1.0,5.0,105.0,0.0,0.0,0.0,0.0,agriculture
5358,โฉนด,103122,45,5028.0,06B012/003,0.0,0.0,25.2,25.2,0.0,0.0,0.0,0.0,agriculture
5359,โฉนด,103121,44,5027.0,06B012/004,0.0,0.0,25.2,25.2,0.0,0.0,0.0,0.0,agriculture
5361,โฉนด,131804,286,5527.0,06B012/006,0.0,0.0,28.2,28.2,0.0,0.0,0.0,0.0,agriculture
5390,โฉนด,14048,1706,3002.0,06B038,0.0,0.0,91.6,91.6,0.0,0.0,0.0,0.0,agriculture
5427,โฉนด,3140,1731,2024.0,06B064/001,0.0,0.0,70.4,70.4,0.0,0.0,0.0,0.0,agriculture
