order,type,document_number,parcel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc
1,โฉนด,1181,1384,1441,01A002,1,0,38.7,438.7,438.7,,,
2,โฉนด,1755,1386,1439,01A003,0,0,75.5,,75.5,,,
3,โฉนด,85625,37,4752,01A003/001,0,0,75.5,,75.5,,,
4,โฉนด,85626,38,4753,01A003/002,0,0,75.5,,75.5,,,
5,โฉนด,1402,1385,1440,01A004,0,1,20.7,,,120.7,,
6,โฉนด,1758,1389,1438,01A005,2,1,8.7,908.7,,,,
7,โฉนด,2050,1390,1435,01A006,0,0,93,,,,93,
8,โฉนด,1795,1388,1436,01A007,0,1,51,,,151,,
9,โฉนด,61758,61,4000,01A007/001,0,1,46.9,,,146.9,,
10,โฉนด,1844,1387,1437,01A008,0,0,42.5,,42.5,,,
11,โฉนด,131312,1715,5518,01A008/001,0,0,85,,66,19,,
12,โฉนด,142848,1743,6484,01A008/002,0,0,42.5,,,42.5,,
13,โฉนด,26930,1393,3452,01A009/002,0,0,82.5,,,,82.5,
14,โฉนด,5840,1392,2068,01A010,0,0,98.3,,,98.3,,
15,โฉนด,2820,1391,1849,01A011,0,0,65.6,,,65.6,,
16,โฉนด,1415,1423,1425,01A012,0,2,13.3,,213.2,,,
17,โฉนด,29372,1422,3608,01A012/001,0,1,15.3,,115.3,,,
18,โฉนด,29371,1421,3607,01A012/002,0,0,78.6,,78.6,,,
19,โฉนด,29373,1424,3609,01A012/003,0,0,66.2,,66.2,,,
20,โฉนด,1845,1440,1434,01A013,0,0,53.4,,53.4,,,
21,โฉนด,81535,33,5638,01A013/001,0,0,62.4,,,62.4,,
22,โฉนด,7567,1441,2163,01A014,0,0,22.3,,22.3,,,
23,โฉนด,89337,42,4824,01A014/001,0,0,45.8,,,45.8,,
24,โฉนด,1200,1439,1433,01A015,0,0,66.3,,,66.3,,
25,โฉนด,2001,1420,1424,01A016,0,0,50,,50,,,
26,โฉนด,83425,1704,4650,01A016/001,0,0,52.6,,,52.6,,
27,โฉนด,1199,1425,1430,01A017,0,0,88.1,,,52.6,,
28,โฉนด,80057,31,4549,01A017/001,0,0,79.7,,79.7,,,
29,โฉนด,80056,254,9234,01A017/002,0,0,77.3,,,77.3,,
30,โฉนด,1124,1437,1431,01A018,0,0,63.3,,,63.3,,
31,โฉนด,1198,1436,1432,01A019,0,0,29.3,,,29.3,,
32,โฉนด,29662,1438,3673,01A019/001,0,0,21.8,,,21.8,,
33,โฉนด,2000,1435,1429,01A020,0,1,57.9,,,157.9,,
34,โฉนด,11766,1419,2586,01A021,0,0,99.2,,,99.2,,
35,โฉนด,11765,1418,2585,01A022,0,1,7.2,,,107.2,,
36,โฉนด,1315,1417,1423,01A023,0,1,82.9,,,182.9,,
37,โฉนด,1998,1416,1422,01A024,0,0,94.5,,,94.5,,
38,โฉนด,1992,1415,1421,01A025,0,1,4.1,,,104.1,,
39,โฉนด,1346,1413,1419,01A026,0,1,43.2,,120.5,22.75,,
40,โฉนด,70207,1,4360,01A026/001,0,0,33.3,33.3,,,,
41,โฉนด,2036,1414,1420,01A027,0,1,35.9,,,135.9,,
42,โฉนด,10703,1412,2448,01A028,0,1,58.9,,158.9,,,
43,โฉนด,133139,1716,5885,01A029/001,0,0,66.1,,66.1,,,
44,โฉนด,10674,542,2449,01A030,0,1,29.9,,129.9,,,
45,โฉนด,2009,1426,1428,01A031,0,0,85.3,,,85.3,,
46,โฉนด,2010,1427,1738,01A032,0,0,81.4,,,81.4,,
47,โฉนด,1372,1433,5392,01A033,0,0,84.8,,,84.8,,
48,โฉนด,1342,1428,1426,01A034,0,0,87.7,,87.7,,,
49,โฉนด,2656,1430,1850,01A035,0,0,43.8,,43.8,,,
50,โฉนด,18868,1432,3046,01A036,0,0,24.2,,,24.2,,
51,โฉนด,63835,30,4119,01A036/001,0,0,21.9,,,21.9,,
52,โฉนด,63834,29,4118,01A036/002,0,0,21,,,21,,
53,โฉนด,25211,1429,3284,01A037,0,0,42.6,,,42.6,,
54,โฉนด,18867,1431,3045,01A038,0,0,63.2,,63.2,,,
55,โฉนด,66359,534,4189,01A039,0,0,86.8,,,86.8,,
56,โฉนด,66356,531,4186,01A039/001,0,0,33.8,,,33.8,,
57,โฉนด,66357,532,4187,01A039/002,0,0,22.6,,,22.6,,
58,โฉนด,66358,533,4188,01A039/003,0,0,21.5,,,21.5,,
59,โฉนด,1150,543,1577,01A039/004,0,0,77.2,,,77.2,,
60,โฉนด,1176,1310,156,01A040,0,2,46.2,,197.2,49,,
61,โฉนด,89706,1,7338,01A040/001,0,1,0,,100,,,
62,โฉนด,71939,1719,7524,01A040/002,0,0,47.6,,47.6,,,
63,โฉนด,1177,1311,155,01A041,0,1,59.1,,,159.1,,
64,โฉนด,2056,1312,731,01A042,0,0,41.1,,,41.1,,
65,โฉนด,1923,1313,6301,01A043,0,0,89.1,,89.1,,,
66,โฉนด,1184,1315,152,01A044,0,2,69.8,,,269.8,,
67,โฉนด,94572,1705,10543,01A044/001,0,0,90.7,,90.7,,,
68,โฉนด,72196,1411,,01A044/002,0,0,84.1,84.1,,,,
69,โฉนด,1180,1316,151,01A045,0,1,0.05,,,100.1,,
70,โฉนด,1148,1317,5953,01A046,0,0,38.8,,38.8,,,
71,โฉนด,139346,1738,6255,01A046/001,0,0,19.9,,,19.9,,
72,โฉนด,139347,1739,6256,01A046/002,0,0,19.8,,,19.8,,
73,โฉนด,139348,1740,6257,01A046/003,0,0,19.7,,,19.7,,
74,โฉนด,139354,1741,6261,01A046/004,0,0,19.6,,,19.6,,
75,โฉนด,138962,1725,3213,01A046/005,0,0,19.6,,,19.6,,
76,โฉนด,139342,1735,6251,01A046/006,0,0,20.2,,,20.2,,
77,โฉนด,139343,1736,6252,01A046/007,0,0,206,,,206,,
78,โฉนด,139344,1737,6253,01A046/008,0,0,21,,,21,,
79,โฉนด,138961,1724,3212,01A046/009,0,0,42.3,,,42.3,,
80,โฉนด,15563,1314,3214,01A047,0,1,151.8,,151.8,,,
81,โฉนด,8836,232,2363,01B001,0,0,84.4,,,84.4,,
82,โฉนด,8835,547,2362,01B002,0,0,84.3,,,84.3,,
83,โฉนด,8834,546,2361,01B003,0,0,83.3,,83.3,,,
84,โฉนด,1646,545,1416,01B004,0,1,19.1,,119.1,,,
85,โฉนด,1790,544,1417,01B005,0,1,24.2,,76.1,48.13,,
86,โฉนด,1912,233,1415,01B006,0,1,152.6,,152.6,,,
87,โฉนด,8837,548,2364,01B007,0,0,63.4,,,63.4,,
88,โฉนด,107981,53,5048,01B007/001,0,0,63.3,,,63.3,,
89,โฉนด,1906,549,1414,01B008,0,0,89.7,,,89.7,,
90,โฉนด,1104,550,1443,01B009,0,3,324.3,,,324.3,,
91,โฉนด,2342,234,1413,01B010,0,0,89.5,,89.5,,,
92,โฉนด,112916,27,5058,01B010/001,0,0,83.4,,,83.4,,
93,โฉนด,112915,26,5057,01B010/002,0,0,6.1,,,,6.1,
94,โฉนด,7218,551,2099,01B011,0,0,59.9,,59.9,,,
95,โฉนด,2214,235,1412,01B012,0,2,4.6,,204.6,,,
96,โฉนด,2339,552,1669,01B013,0,0,37.2,,,37.2,,
97,โฉนด,1484,236,1411,01B014,0,3,47.1,,347.1,,,
98,โฉนด,2333,238,1407,01B015,0,1,14.7,,,,114.7,
99,โฉนด,86747,33,4767,01B015/001,0,1,14.6,,114.6,,,
100,โฉนด,1477,237,1408,01B016,0,1,2.6,,,102.6,,
101,โฉนด,1662,553,1410,01B017,0,0,87.4,,,87.4,,
102,โฉนด,18679,239,3030,01B018,0,0,72.7,,72.7,,,
103,โฉนด,86746,32,4766,01B018/001,0,0,28.4,,28.4,,,
104,โฉนด,2296,240,1409,01B020,0,0,30.3,,30.3,,,
105,โฉนด,1287,244,1406,01B021,0,2,58.7,,258.7,,,
106,โฉนด,25302,241,3308,01B022,0,0,34.5,,,34.5,,
107,โฉนด,25303,242,3309,01B023,0,0,14.9,,,14.9,,
108,โฉนด,2004,243,1405,01B024,0,0,24.1,,,24.1,,
109,โฉนด,1213,246,1403,01B025,0,0,94.8,,94.8,,,
110,โฉนด,50767,247,3917,01B025/001,0,0,97.4,,,97.4,,
111,โฉนด,1286,245,1404,01B026,0,0,52.8,,,52.8,,
112,โฉนด,1212,293,1402,01B027,0,1,34.4,,134.4,,,
113,โฉนด,1209,294,1401,01B028,0,1,6.7,,,106.7,,
114,โฉนด,1965,295,1761,01B029,0,0,67.2,,,67.2,,
115,โฉนด,1333,296,1400,01B030,0,0,81.1,,72.1,9,,
116,โฉนด,1900,297,1399,01B031,0,0,65.4,,,65.4,,
117,โฉนด,1159,291,1396,01B032,0,2,73.4,,236.7,36.75,,
118,โฉนด,2313,292,1397,01B033,0,0,67.1,,,,67.1,
119,โฉนด,3143,298,2025,01B034,0,0,85,,,85,,
120,โฉนด,1118,299,1398,01B035,0,0,77.8,,,77.8,,
121,โฉนด,1105,290,1395,01B036,0,0,39.1,,39.1,,,
122,โฉนด,2743,287,1394,01B037,0,2,10.3,,,210.3,,
123,โฉนด,2822,288,1883,01B038,0,1,32.8,,,132.8,,
124,โฉนด,2823,289,1884,01B039,0,1,33,133,,,,
125,โฉนด,1106,300,1393,01B040,0,0,78.5,,,78.5,,
126,โฉนด,1155,302,1392,01B041,0,0,49.3,,,49.3,,
127,โฉนด,7774,301,2076,01B041/001,0,0,48.2,,,48.2,,
128,โฉนด,1115,303,1391,01B042,0,1,49.8,,,149.8,,
129,โฉนด,6980,304,2094,01B043,0,1,40.5,,,140.5,,
130,โฉนด,1976,305,1390,01B044,0,2,34.3,234.3,,,,
131,โฉนด,73936,12,4435,01B044/001,0,0,95.4,,95.4,,,
132,โฉนด,19205,310,3082,01B045,0,0,56,,,56,,
133,โฉนด,19206,309,3083,01B046,0,0,25.2,,,25.2,,
134,โฉนด,19207,308,3084,01B047,0,5,54.4,,,554.4,,
135,โฉนด,1296,307,1389,01B048,0,0,59.2,,,59.2,,
136,โฉนด,26140,306,3391,01B048/001,0,0,60.2,,,60.2,,
137,โฉนด,1347,318,1388,01C001,0,0,63.3,,51.3,12,,
138,โฉนด,1418,317,1387,01C002,0,0,99.6,,,99.6,,
139,โฉนด,1915,316,1386,01C003,0,0,95.2,,,95.2,,
140,โฉนด,1325,319,1384,01C004,0,3,11.1,311.1,,,,
141,โฉนด,2833,530,823,01C004/001,0,0,80.5,,80.5,,,
142,โฉนด,28912,320,3589,01C004/002,0,1,26.4,,,126.4,,
143,โฉนด,87179,34,4790,01C004/003,0,0,80.2,,,80.2,,
144,โฉนด,87180,35,4791,01C004/004,0,0,14.2,,,,14.2,
145,โฉนด,21010,315,3141,01C005,0,1,54.2,,,154.2,,
146,โฉนด,1385,350,1385,01C006,0,2,47.7,,,247.7,,
147,โฉนด,24832,338,3240,01C007,0,1,37.3,,,137.3,,
148,โฉนด,1321,339,1380,01C008,0,0,64,,,,64,
149,โฉนด,24833,340,3241,01C009,0,0,68.7,,68.7,,,
150,โฉนด,1257,343,1381,01C010,0,2,1.6,,201.6,,,
151,โฉนด,1266,344,1382,01C011,0,1,50.8,,,150.8,,
152,โฉนด,19275,349,3088,01C012,0,0,36.7,,36.7,,,
153,โฉนด,19274,348,3087,01C013,0,0,39.1,,,39.1,,
154,โฉนด,1169,347,1383,01C014,0,1,49.5,,,149.5,,
155,โฉนด,1264,341,1379,01C015,0,2,61.3,,,261.3,,
156,โฉนด,1265,342,1378,01C016,0,1,47.2,,147.2,,,
157,โฉนด,1267,345,1377,01C017,0,2,6.9,,206.9,,,
158,โฉนด,1294,346,1376,01C018,0,0,54,,,54,,
159,โฉนด,1272,357,1375,01C019,0,1,49.5,,,,149.5,
160,โฉนด,66789,2561,4279,01C019/001,0,0,74.2,,74.2,,,
161,โฉนด,66790,2562,4280,01C019/002,0,0,51.7,51.7,,,,
162,โฉนด,99272,44,4969,01C019/003,0,0,50,,,50,,
163,โฉนด,144100,472,6509,01C019/004,0,0,31,,31,,,
164,โฉนด,1501,353,1373,01C020,0,2,16.6,,,216.6,,
165,โฉนด,1273,356,1374,01C021,0,1,73.6,,,,173.6,
166,โฉนด,2699,360,1864,01C022,0,3,29,,,329,,
167,โฉนด,2700,359,1865,01C023,0,3,34.8,,,334.8,,
168,โฉนด,10538,358,2432,01C024,0,2,16.6,216.6,,,,
169,โฉนด,2701,355,1866,01C025,0,1,42.7,,142.7,,,
170,โฉนด,3163,354,2012,01C026,0,1,15,,,115,,
171,โฉนด,1137,396,1372,01C027,1,0,5.7,,,405.7,,
172,โฉนด,1326,397,1371,01C028,0,1,59.41,,159.4,,,
173,โฉนด,10921,398,2518,01C029,0,1,27.3,,,127.3,,
174,โฉนด,7109,399,2096,01C030,0,0,65.7,,65.7,,,
175,โฉนด,1300,400,1370,01C031,0,3,4,,,304,,
176,โฉนด,140261,462,6303,01C031/001,0,0,23,,,23,,
177,โฉนด,2075,616,1369,01C032,0,0,15,,,15,,
178,โฉนด,139335,460,6246,01C032/001,0,0,17.7,,,,17.7,
179,โฉนด,139338,861,6249,01C032/002,0,0,29.7,,,29.7,,
180,โฉนด,139337,860,6248,01C032/003,0,0,31.5,,,31.5,,
181,โฉนด,139336,859,6247,01C032/004,0,0,58.3,,,58.3,,
182,โฉนด,1270,394,1368,01C033,0,1,31.7,,,131.7,,
183,โฉนด,1738,393,1367,01C034,0,1,77.6,,,177.6,,
184,โฉนด,1797,392,1363,01C035,0,3,74.9,,,374.9,,
185,โฉนด,26928,395,3492,01C035/001,1,0,98,,498,,,
186,โฉนด,69668,1,4359,01C035/002,0,0,61.7,,,61.7,,
187,โฉนด,1885,613,1362,01C036,0,2,79.1,,,279.1,,
188,โฉนด,1306,614,1365,01C037,0,1,66.3,,166.3,,,
189,โฉนด,1305,615,1366,01C038,0,2,37.5,,,237.5,,
190,โฉนด,1307,391,1358,01C039,0,1,59.8,,,159.8,,
191,โฉนด,3068,598,1988,01C040,0,1,45.4,,145.4,,,
192,โฉนด,2204,605,1357,01C041,0,1,49.2,,,149.2,,
193,โฉนด,8713,597,2349,01C042,0,1,32.8,,,132.8,,
194,โฉนด,26110,390,3409,01C042/001,0,0,13.4,,13.4,,,
195,โฉนด,2217,600,1354,01C043,0,1,14.3,,,114.3,,
196,โฉนด,7327,599,2107,01C043/001,0,0,57.1,,,57.1,,
197,โฉนด,2220,604,1356,01C044,0,1,54.4,,154.4,,,
198,โฉนด,1338,608,1359,01C045,0,0,99.9,,99.9,,,
199,โฉนด,2697,606,1861,01C046,0,0,54.8,,,54.8,,
200,โฉนด,2698,607,1862,01C047,0,0,54.9,,,54.9,,
201,โฉนด,1660,611,1361,01C048,0,2,38.5,,238.5,,,
202,โฉนด,1206,612,1364,01C049,0,2,85,,,285,,
203,โฉนด,2653,596,1352,01C050,0,1,77.3,,,177.3,,
204,โฉนด,2213,602,1353,01C051,0,0,91.4,,,91.4,,
205,โฉนด,29059,601,3590,01C051/001,0,0,77,,,77,,
206,โฉนด,2219,603,1355,01C052,0,0,98.9,,,98.9,,
207,โฉนด,2696,609,1863,01C053,0,0,78.8,,,78.8,,
208,โฉนด,1760,610,1360,01C054,0,3,11.2,,,311.2,,
209,โฉนด,1561,656,1345,01D001,0,3,29.3,,,329.3,,
210,โฉนด,26062,655,3384,01D001/001,0,1,23.6,,,123.6,,
211,โฉนด,26061,653,3383,01D001/002,0,1,86.5,,182.5,4,,
212,โฉนด,26060,652,3382,01D001/003,0,1,80.8,,1808,,,
213,โฉนด,26059,650,3381,01D001/004,0,0,97.5,,97.5,,,
214,โฉนด,11541,654,3648,01D001/005,0,0,38.9,38.9,,,,
215,โฉนด,67537,2530,4324,01D001/006,0,0,84,,,,84,
216,โฉนด,92930,31,4870,01D001/007,0,0,67.7,,67.7,,,
217,โฉนด,4032,648,2030,01D002,0,1,14.7,,,114.7,,
218,โฉนด,1031,646,1351,01D003,0,0,50.8,,,50.8,,
219,โฉนด,1253,649,1350,01D004,0,1,82.8,,,182.8,,
220,โฉนด,1166,651,1349,01D005,0,1,15.2,,,115.2,,
221,โฉนด,1088,661,1348,01D006,0,1,80.4,,,180.4,,
222,โฉนด,1165,660,1346,01D007,0,0,80.7,,,,80.7,
223,โฉนด,1049,662,1347,01D008,0,1,47.2,,,147.2,,
224,โฉนด,1635,657,1341,01D009,0,1,51.9,,151.9,,,
225,โฉนด,1101,659,1344,01D011,0,2,56.1,,,256.1,,
226,โฉนด,1958,663,1342,01D012,0,2,18.9,,,218.9,,
227,โฉนด,1036,664,1340,01D013,0,0,84.6,,,84.6,,
228,โฉนด,1557,666,1339,01D014,1,3,9.2,,,709.2,,
229,โฉนด,62455,53,4105,01D014/001,0,3,51.9,,,351.9,,
230,โฉนด,1404,665,1338,01D015,0,2,88.5,,,288.5,,
231,โฉนด,1022,695,1087,01D016,0,1,63.2,,144.5,18.75,,
232,โฉนด,67066,2581,4284,01D016/001,0,0,81.6,,,,81.6,
233,โฉนด,67065,2580,4283,01D016/002,0,0,81.6,,81.6,,,
234,โฉนด,67064,2579,4282,01D016/003,0,0,81.6,,81.6,,,
235,โฉนด,67067,2582,4285,01D016/004,0,0,30.5,,30.5,,,
236,โฉนด,1021,701,1093,01D017,0,2,52.1,,247.6,4.5,,
237,โฉนด,29732,708,3685,01D017/001,0,0,16.3,,,16.3,,
238,โฉนด,29731,707,3684,01D017/002,0,0,16.1,,,16.1,,
239,โฉนด,29730,706,3683,01D017/003,0,0,16.1,,,16.1,,
240,โฉนด,29729,705,3682,01D017/004,0,0,16.2,,,16.2,,
241,โฉนด,29728,704,3681,01D017/005,0,0,16,,,16,,
242,โฉนด,29727,703,3680,01D017/006,0,0,16,,,16,,
243,โฉนด,29726,702,3679,01D017/007,0,0,16.7,,,16.7,,
244,โฉนด,1614,693,1086,01D018,0,0,71,,,71,,
245,โฉนด,29508,678,3627,01D018/001,0,0,27,,27,,,
246,โฉนด,86903,23,4779,01D018/002,0,0,51.9,51.9,,,,
247,โฉนด,1299,694,1085,01D019,0,0,25.1,,25.1,,,
248,โฉนด,86016,2690,4761,01D019/001,0,1,24.4,,124.4,,,
249,โฉนด,86017,2691,4762,01D019/002,0,1,37.2,,137.2,,,
250,โฉนด,1089,696,1088,01D020,0,0,41,,,41,,
251,โฉนด,18770,697,3032,01D021,0,0,36.9,,,36.9,,
252,โฉนด,1023,698,1089,01D022,0,0,98,,,98,,
253,โฉนด,20999,700,3148,01D023,0,0,57.8,,,57.8,,
254,โฉนด,21000,699,3149,01D024,0,0,56.1,,,56.1,,
255,โฉนด,18772,691,3034,01D025,0,0,39.4,,,39.4,,
256,โฉนด,18771,690,3033,01D026,0,0,42.2,,,42.2,,
257,โฉนด,1634,688,1744,01D027,0,0,57.5,,,57.5,,
258,โฉนด,2938,687,1987,01D027/001,0,0,47.8,,,47.8,,
259,โฉนด,1100,679,1083,01D028,0,2,37.3,,,237.3,,
260,โฉนด,1012,683,1082,01D029,0,2,20.8,,,,220.8,
261,โฉนด,1190,692,1084,01D030,0,0,62.4,,,62.4,,
262,โฉนด,1132,684,1092,01D031,0,1,88.6,,188.6,,,
263,โฉนด,1069,686,1090,01D032,0,1,6.4,,,,106.4,
264,โฉนด,1017,685,1091,01D033,0,0,15.1,,,15.1,,
265,โฉนด,73751,7,4436,01D033/001,0,0,19,,,19,,
266,โฉนด,73752,8,4437,01D033/002,0,0,17.4,,,17.4,,
267,โฉนด,73753,9,4438,01D033/003,0,0,22.2,,,22.2,,
268,โฉนด,1033,680,1080,01D034,0,1,67.6,,167.6,,,
269,โฉนด,1013,682,1081,01D035,0,0,91.4,,,91.4,,
270,โฉนด,78026,16,4517,01D035/001,0,0,60.4,,,60.4,,
271,โฉนด,1015,527,1079,01D036,0,1,65.1,,,165.1,,
272,โฉนด,10735,681,2460,01D037,0,2,9.9,,,209.9,,
273,โฉนด,1696,752,1094,01D038,0,1,63.4,,,163.4,,
274,โฉนด,1745,750,1095,01D039,0,0,84.9,,,84.9,,
275,โฉนด,9003,751,2383,01D040,0,1,12.7,,,112.7,,
276,โฉนด,1362,757,1096,01D041,0,0,68.5,,,68.5,,
277,โฉนด,30453,754,3701,01D041/001,0,0,17,,,17,,
278,โฉนด,30454,755,3702,01D041/002,0,0,17,,,17,,
279,โฉนด,30455,756,3703,01D041/003,0,0,17,,,17,,
280,โฉนด,46327,753,3865,01D041/004,0,0,15.7,,,,15.7,
281,โฉนด,1507,759,1097,01D042,0,1,95.5,,,195.5,,
282,โฉนด,1508,758,1726,01D042/001,0,1,64.5,,,,164.5,
283,โฉนด,873,760,1098,01D043,0,0,70,,,70,,
284,โฉนด,35414,761,3768,01D043/001,0,0,43.9,,43.9,,,
285,โฉนด,1901,574,1727,01D043/002,0,0,44.2,,44.2,,,
286,โฉนด,18968,762,3053,01D044,0,0,57.8,,57.8,,,
287,โฉนด,18969,763,3054,01D045,0,0,59.8,,,59.8,,
288,โฉนด,18970,764,3055,01D046,0,0,61.7,,,61.7,,
289,โฉนด,901,765,1099,01D047,0,0,95.14,,,95.1,,
290,โฉนด,7463,575,2147,01D048,0,1,33.1,,,133.1,,
291,โฉนด,767,766,1100,01D049,0,1,29.7,,129.7,,,
292,โฉนด,902,767,1101,01D050,0,0,16.9,,,,16.9,
293,โฉนด,119631,48,5132,01D050/001,0,0,13.1,,,,13.1,
294,โฉนด,119656,45,5129,01D050/002,0,0,42.8,,,42.8,,
295,โฉนด,119657,46,5130,01D050/003,0,0,26.9,,,26.9,,
296,โฉนด,119633,50,5134,01D050/004,0,0,27.8,,,27.8,,
297,โฉนด,119632,49,5133,01D050/005,0,0,5.8,,,5.8,,
298,โฉนด,119658,47,5131,01D050/006,0,0,21.3,,,21.3,,
299,โฉนด,119634,51,5135,01D050/007,0,0,26.1,,,26.1,,
300,โฉนด,119635,52,5136,01D050/008,0,0,27.8,,,27.8,,
301,โฉนด,8345,576,2318,01D051,0,0,63.3,,48.8,14.45,,
302,โฉนด,29484,579,3624,01D051/001,0,0,49.5,,49.5,,,
303,โฉนด,870,577,1108,01D052,0,0,37.1,,37.1,,,
304,โฉนด,893,578,1109,01D053,0,0,31.4,,,31.4,,
305,โฉนด,888,580,1106,01D054,0,0,48.1,,,,48.1,
306,โฉนด,2435,581,1103,01D055,0,0,63.7,,,,63.7,
307,โฉนด,826,768,1104,01D056,0,1,85,,137.6,47.44,,
308,โฉนด,121169,57,5172,01D056/002,0,0,26.5,,,26.5,,
309,โฉนด,121170,58,5173,01D056/003,0,0,25.5,,,25.5,,
310,โฉนด,121171,59,5174,01D056/004,0,0,25.8,,,25.8,,
311,โฉนด,121172,60,5175,01D056/005,0,0,26.1,,,26.1,,
312,โฉนด,137964,633,6183,01D057,0,2,60.8,,,260.8,,
313,โฉนด,822,582,1105,01D058,0,0,36.3,,,,36.3,
314,โฉนด,132066,621,5544,01D058/001,0,0,29.1,,,29.1,,
315,โฉนด,132067,622,5545,01D058/002,0,0,24.6,,,24.6,,
316,โฉนด,137965,634,6184,01D059,0,0,77.2,,,,77.2,
317,โฉนด,132058,613,5536,01D059/001,0,0,25,,,25,,
318,โฉนด,132059,614,5537,01D059/002,0,0,29.1,,,29.1,,
319,โฉนด,132060,615,5538,01D059/003,0,0,29.1,,,29.1,,
320,โฉนด,132061,616,5539,01D059/004,0,0,29,,,29,,
321,โฉนด,132062,617,5540,01D059/005,0,0,29,,29,,,
322,โฉนด,132063,618,5541,01D059/006,0,0,29,,29,,,
323,โฉนด,132064,619,5542,01D059/007,0,0,29,,,29,,
324,โฉนด,132065,620,5543,01D059/008,0,0,79.4,,,79.4,,
325,โฉนด,19770,647,3089,01D060,0,0,9.1,,,9.1,,
326,โฉนด,2510,528,1078,10,0,1,5.5,,105.5,,,
327,โฉนด,8281,531,2329,100,0,1,5,,105,,,
328,โฉนด,1354,533,1077,1000,0,0,45.2,,,45.2,,
329,โฉนด,29201,529,3594,01E003/001,0,0,22.2,,,22.2,,
330,โฉนด,29202,530,3595,01E003/002,0,0,47.8,,,47.8,,
331,โฉนด,29230,532,3596,01E003/003,0,0,46.2,,,46.2,,
332,โฉนด,128690,610,5435,01E003/004,0,0,16.5,,,16.5,,
333,โฉนด,128691,611,5436,01E003/005,0,0,13.5,,,13.5,,
334,โฉนด,128692,612,5437,01E003/006,0,0,14.4,,,14.4,,
335,โฉนด,2511,535,1076,10000,0,3,29.3,,,329.3,,
336,โฉนด,46797,534,3872,01E004/001,0,0,23.7,,23.7,,,
337,โฉนด,67400,271,4306,01E004/002,0,0,22.2,,22.2,,,
338,โฉนด,67399,190,4305,01E004/003,0,0,21.7,,,21.7,,
339,โฉนด,67398,189,4304,01E004/004,0,0,21.2,,21.2,,,
340,โฉนด,67397,188,4303,01E004/005,0,0,20.8,,,20.8,,
341,โฉนด,67393,184,4299,01E004/006,0,0,23.7,,,23.7,,
342,โฉนด,67394,185,4300,01E004/007,0,0,18.3,,,18.3,,
343,โฉนด,67395,186,4301,01E004/008,0,0,18,,,18,,
344,โฉนด,67396,187,4302,01E004/009,0,0,17.6,,,17.6,,
345,โฉนด,70497,191,4364,01E004/010,0,0,22.7,,22.7,,,
346,โฉนด,80647,586,4587,01E004/011,0,0,21.6,,,21.6,,
347,โฉนด,80648,587,4588,01E004/012,0,0,20.9,,,20.9,,
348,โฉนด,80649,588,4589,01E004/013,0,0,19.7,,,19.7,,
349,โฉนด,80650,589,4590,01E004/014,0,0,20.8,,,20.8,,
350,โฉนด,883,573,1075,100000,1,0,53.4,,,453.4,,
351,โฉนด,874,572,1074,1000000,0,2,54.8,,,254.8,,
352,โฉนด,872,571,1073,10000000,0,0,82.8,,,82.8,,
353,โฉนด,95310,84,4913,01E007/002,0,0,82.8,,,82.8,,
354,โฉนด,95311,85,4914,01E007/003,0,0,82.8,,,82.8,,
355,โฉนด,871,570,1072,100000000,0,2,1.9,,,201.9,,
356,โฉนด,1882,986,1071,1000000000,0,3,22.6,,304.6,18,,
357,โฉนด,27074,569,3500,01E009/001,0,2,10.8,,210.8,,,
358,โฉนด,2671,987,1854,10000000000,0,0,56.4,,56.4,,,
359,โฉนด,1053,989,1070,1E011,0,0,88.2,,88.2,,,
360,โฉนด,30737,788,3718,01E011/001,0,0,17.3,,17.3,,,
361,โฉนด,2446,990,1829,1E012,0,0,49.3,,49.3,,,
362,โฉนด,98213,35,4944,01E012/001,0,0,12.3,,12.3,,,
363,โฉนด,98212,34,4943,01E012/002,0,0,12.3,,12.3,,,
364,โฉนด,98211,33,4942,01E012/003,0,0,12.4,,12.4,,,
365,โฉนด,98210,32,4941,01E012/004,0,0,12.3,,12.3,,,
366,โฉนด,1061,992,1069,1E013,0,1,2.3,,102.3,,,
367,โฉนด,11466,991,3628,01E013/001,0,0,37.8,,37.8,,,
368,โฉนด,1065,993,1068,1E014,0,0,57.9,,,57.9,,
369,โฉนด,1062,994,1067,1E015,0,0,72.1,,72.1,,,
370,โฉนด,2492,995,1066,1E016,0,0,48.6,,48.6,,,
371,โฉนด,2583,996,1838,1E017,0,0,57.4,,,57.4,,
372,โฉนด,800,1034,1113,1E020,0,3,24.8,,,,324.8,
373,โฉนด,124949,578,5334,01E020/001,0,0,44.1,,,44.1,,
374,โฉนด,124948,577,5333,01E020/002,0,0,22.3,,,22.3,,
375,โฉนด,124947,576,5332,01E020/003,0,0,22.3,,,22.3,,
376,โฉนด,124946,575,5331,01E020/004,0,0,22.2,,,22.2,,
377,โฉนด,124945,574,5330,01E020/005,0,0,22.4,,,22.4,,
378,โฉนด,124944,573,5329,01E020/006,0,0,22.4,,,22.4,,
379,โฉนด,124943,572,5328,01E020/007,0,0,22.7,,,22.7,,
380,โฉนด,124942,571,5327,01E020/008,0,0,35.2,,,35.2,,
