ที่,ประเภทที่ดิน,เลขที่เอกสารสิทธิ์,เลขที่ดิน,หน้าสำรวจ,รหัสแปลงที่ดิน,ไร่,งาน,ตร.ว.,ประกอบเกษตรกรรม (ตร.ว.),อยู่อาศัย (ตร.ว.),อื่น ๆ (ตร.ว.),ว่างเปล่า/ไม่ทำประโยชน์ (ตร.ว.),ใช้ประโยชน์หลากหลาย (ตร.ว.),ลักษณะการทำประโยชน์
1118,โฉนด,845,795,1022.0,02I023,0.0,0.0,49.1,-,-,-,49.1,-,ว่างเปล่า/ไม่ทำประโยชน์
1136,โฉนด,857,778,1023.0,02I037,1.0,0.0,30.5,-,-,-,430.5,-,ว่างเปล่า/ไม่ทำประโยชน์
1178,โฉนด,846,1246,1005.0,02I062,0.0,3.0,20.0,-,-,-,320.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1180,โฉนด,903,1247,1059.0,02I064,0.0,1.0,65.9,-,-,-,165.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1182,โฉนด,797,1016,1065.0,02I066,1.0,0.0,15.0,-,-,-,415.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1184,โฉนด,914,1249,1060.0,02I067,0.0,2.0,83.7,-,-,-,283.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1185,โฉนด,1731,1017,1002.0,02I068,0.0,1.0,12.3,-,-,-,112.3,-,ว่างเปล่า/ไม่ทำประโยชน์
1186,โฉนด,772,1250,1003.0,02I069,0.0,0.0,79.0,-,-,-,79.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1187,โฉนด,679,1251,1001.0,02I070,0.0,0.0,78.0,-,-,-,78.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1217,โฉนด,723,1336,988.0,02I096,0.0,1.0,15.8,-,-,-,115.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1228,โฉนด,941,1361,972.0,02K007,0.0,1.0,10.6,-,-,-,110.6,-,ว่างเปล่า/ไม่ทำประโยชน์
1240,โฉนด,7785,1031,2176.0,02K015,0.0,0.0,80.1,-,-,-,80.1,-,ว่างเปล่า/ไม่ทำประโยชน์
1254,โฉนด,69860,2,4347.0,02K019/006,0.0,0.0,31.0,-,-,-,31.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1370,โฉนด,367,2167,446.0,02L009,0.0,1.0,64.6,-,-,-,164.6,-,ว่างเปล่า/ไม่ทำประโยชน์
1389,โฉนด,476,2198,380.0,02L021,0.0,0.0,70.6,-,-,-,70.6,-,ว่างเปล่า/ไม่ทำประโยชน์
1390,โฉนด,8360,2196,2367.0,02L022,0.0,0.0,70.9,-,-,-,70.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1391,โฉนด,2816,2199,1427.0,02L023,0.0,0.0,71.1,-,-,-,71.1,-,ว่างเปล่า/ไม่ทำประโยชน์
1404,โฉนด,209,2192,384.0,02L032,0.0,0.0,61.4,-,-,-,61.4,-,ว่างเปล่า/ไม่ทำประโยชน์
1418,โฉนด,338,2201,376.0,02L045,0.0,0.0,94.2,-,-,-,94.2,-,ว่างเปล่า/ไม่ทำประโยชน์
1427,โฉนด,197,2243,372.0,02L053,0.0,0.0,76.3,-,-,-,76.3,-,ว่างเปล่า/ไม่ทำประโยชน์
1430,โฉนด,9393,2246,2395.0,02L055,0.0,0.0,54.6,-,-,-,54.6,-,ว่างเปล่า/ไม่ทำประโยชน์
1440,โฉนด,130,2234,363.0,02L066,0.0,2.0,58.2,-,-,-,258.2,-,ว่างเปล่า/ไม่ทำประโยชน์
1441,โฉนด,131,2232,364.0,02L067,0.0,1.0,70.0,-,-,-,170.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1445,โฉนด,190,2222,360.0,02L071,0.0,2.0,35.5,-,-,-,235.5,-,ว่างเปล่า/ไม่ทำประโยชน์
1467,โฉนด,49940,910,3911.0,03A016/001,0.0,2.0,47.1,-,-,-,247.1,-,ว่างเปล่า/ไม่ทำประโยชน์
1478,โฉนด,1667,920,1583.0,03A026,8.0,1.0,37.9,-,-,-,3379.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1491,โฉนด,1866,925,1689.0,03A033,0.0,2.0,11.0,-,-,-,211.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1492,โฉนด,1109,924,1584.0,03A034,2.0,1.0,72.5,-,-,-,972.5,-,ว่างเปล่า/ไม่ทำประโยชน์
1497,โฉนด,1867,956,1521.0,03B004,3.0,0.0,51.9,-,-,-,1251.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1499,โฉนด,1383,960,1517.0,03B006,3.0,0.0,39.4,-,-,-,1239.4,-,ว่างเปล่า/ไม่ทำประโยชน์
1501,โฉนด,1389,961,1510.0,03B009,1.0,0.0,88.4,-,-,-,488.4,-,ว่างเปล่า/ไม่ทำประโยชน์
1502,โฉนด,1381,962,1509.0,03B010,2.0,3.0,9.2,-,-,-,1109.2,-,ว่างเปล่า/ไม่ทำประโยชน์
1504,โฉนด,1396,965,1507.0,03B012,6.0,1.0,4.9,-,-,-,2504.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1505,โฉนด,1691,923,1751.0,03B013,3.0,2.0,50.4,-,-,-,1450.4,-,ว่างเปล่า/ไม่ทำประโยชน์
1511,โฉนด,1399,1050,1585.0,03B020,1.0,0.0,68.4,-,-,-,468.4,-,ว่างเปล่า/ไม่ทำประโยชน์
1513,โฉนด,101760,26,5008.0,03B020/002,0.0,0.0,72.8,-,-,-,72.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1514,โฉนด,2730,966,1878.0,03B021,4.0,0.0,2.0,-,-,-,1602.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1515,โฉนด,100835,13,5002.0,03B021/001,0.0,0.0,67.4,-,-,-,67.4,-,ว่างเปล่า/ไม่ทำประโยชน์
1516,โฉนด,100836,14,4968.0,03B021/002,3.0,1.0,1.6,-,-,-,1301.6,-,ว่างเปล่า/ไม่ทำประโยชน์
1519,โฉนด,2530,1068,1835.0,03C003,0.0,1.0,97.5,-,-,-,197.5,-,ว่างเปล่า/ไม่ทำประโยชน์
1520,โฉนด,75593,14,4497.0,03C003/001,0.0,3.0,72.2,-,-,-,372.2,-,ว่างเปล่า/ไม่ทำประโยชน์
1521,โฉนด,75592,13,4496.0,03C003/002,1.0,0.0,1.0,-,-,-,401.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1522,โฉนด,75591,12,4495.0,03C003/003,1.0,0.0,1.0,-,-,-,401.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1523,โฉนด,75590,11,4494.0,03C003/004,1.0,0.0,1.0,-,-,-,401.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1524,โฉนด,75589,10,4493.0,03C003/005,0.0,1.0,58.9,-,-,-,158.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1525,โฉนด,1671,1070,1598.0,03C004,0.0,1.0,57.9,-,-,-,157.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1526,โฉนด,80949,4,4560.0,03C004/001,2.0,2.0,90.9,-,-,-,1090.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1527,โฉนด,80950,21,4561.0,03C004/002,1.0,0.0,-,-,-,-,400.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1528,โฉนด,80951,22,4562.0,03C004/003,1.0,0.0,-,-,-,-,400.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1529,โฉนด,2058,1071,1597.0,03C005,2.0,2.0,13.0,-,-,-,1013.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1530,โฉนด,120768,32,5155.0,03C005/001,4.0,3.0,68.9,-,-,-,1968.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1531,โฉนด,137333,46,6172.0,03C005/002,0.0,0.0,41.1,-,-,-,41.1,-,ว่างเปล่า/ไม่ทำประโยชน์
1532,โฉนด,137334,47,6173.0,03C005/003,0.0,0.0,41.1,-,-,-,41.1,-,ว่างเปล่า/ไม่ทำประโยชน์
1533,โฉนด,137335,48,6174.0,03C005/004,0.0,0.0,41.1,-,-,-,41.1,-,ว่างเปล่า/ไม่ทำประโยชน์
1534,โฉนด,137336,49,6175.0,03C005/005,0.0,0.0,41.2,-,-,-,41.2,-,ว่างเปล่า/ไม่ทำประโยชน์
1535,โฉนด,137337,50,6176.0,03C005/006,0.0,0.0,41.3,-,-,-,41.3,-,ว่างเปล่า/ไม่ทำประโยชน์
1536,โฉนด,137338,51,6177.0,03C005/007,0.0,0.0,41.4,-,-,-,41.4,-,ว่างเปล่า/ไม่ทำประโยชน์
1537,โฉนด,137339,52,6178.0,03C005/008,0.0,0.0,41.5,-,-,-,41.5,-,ว่างเปล่า/ไม่ทำประโยชน์
1538,โฉนด,137340,53,6179.0,03C005/009,1.0,2.0,67.2,-,-,-,667.2,-,ว่างเปล่า/ไม่ทำประโยชน์
1539,โฉนด,1525,1072,1677.0,03C006,9.0,0.0,68.3,-,-,-,3668.3,-,ว่างเปล่า/ไม่ทำประโยชน์
1576,โฉนด,10928,1054,2511.0,03D020,0.0,1.0,39.7,-,-,-,139.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1577,โฉนด,10930,1056,2513.0,03D022,0.0,0.0,17.0,-,-,-,17.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1581,โฉนด,10945,1060,2517.0,03D026,0.0,1.0,31.9,-,-,-,131.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1582,โฉนด,10960,1062,2506.0,03D028,0.0,0.0,48.1,-,-,-,48.1,-,ว่างเปล่า/ไม่ทำประโยชน์
1583,โฉนด,10961,1063,2485.0,03D029,0.0,1.0,26.4,-,-,-,126.4,-,ว่างเปล่า/ไม่ทำประโยชน์
1584,โฉนด,10962,1064,2486.0,03D030,0.0,1.0,22.9,-,-,-,122.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1590,โฉนด,10926,1089,2494.0,03D036,0.0,1.0,35.9,-,-,-,135.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1593,โฉนด,10940,1084,2503.0,03D039,0.0,1.0,34.8,-,-,-,134.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1594,โฉนด,10939,1083,2502.0,03D040,0.0,1.0,35.0,-,-,-,135.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1595,โฉนด,10938,1082,2501.0,03D041,0.0,1.0,34.8,-,-,-,134.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1598,โฉนด,10958,1078,2484.0,03D044,0.0,1.0,35.2,-,-,-,135.2,-,ว่างเปล่า/ไม่ทำประโยชน์
1599,โฉนด,10957,1077,2483.0,03D045,0.0,1.0,35.4,-,-,-,135.4,-,ว่างเปล่า/ไม่ทำประโยชน์
1606,โฉนด,10934,1094,2497.0,03D054,0.0,1.0,34.6,-,-,-,134.6,-,ว่างเปล่า/ไม่ทำประโยชน์
1607,โฉนด,10935,1095,2498.0,03D055,0.0,1.0,34.5,-,-,-,134.5,-,ว่างเปล่า/ไม่ทำประโยชน์
1641,โฉนด,98754,33,4947.0,03D080/001,0.0,0.0,59.1,-,-,-,59.1,-,ว่างเปล่า/ไม่ทำประโยชน์
1681,โฉนด,4258,1287,2075.0,03D107,0.0,2.0,64.8,-,-,-,264.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1700,โฉนด,2305,1117,1590.0,03D123,1.0,2.0,13.2,-,-,-,613.2,-,ว่างเปล่า/ไม่ทำประโยชน์
1703,โฉนด,2625,1232,1549.0,30000,0.0,0.0,62.9,-,-,-,62.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1705,โฉนด,27758,1231,3545.0,03E004/004,0.0,0.0,63.8,-,-,-,63.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1706,โฉนด,2456,1144,1551.0,300000,0.0,2.0,26.9,-,-,-,226.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1721,โฉนด,2024,1135,1559.0,3E016,0.0,2.0,34.6,-,-,-,234.6,-,ว่างเปล่า/ไม่ทำประโยชน์
1727,โฉนด,2449,1129,1562.0,3E020,0.0,1.0,46.0,-,-,-,146.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1739,โฉนด,99962,12,4981.0,03E029/001,0.0,0.0,78.9,-,-,-,78.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1744,โฉนด,138161,28,6185.0,03E032/001,0.0,1.0,71.6,-,-,-,171.6,-,ว่างเปล่า/ไม่ทำประโยชน์
1745,โฉนด,138162,29,6186.0,03E032/002,0.0,0.0,85.8,-,-,-,85.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1747,โฉนด,138163,30,6187.0,03E032/004,0.0,0.0,85.8,-,-,-,85.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1749,โฉนด,1120,1213,1599.0,3E034,0.0,0.0,75.0,-,-,-,75.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1751,โฉนด,2585,1214,1576.0,3E035,0.0,1.0,56.5,-,-,-,156.5,-,ว่างเปล่า/ไม่ทำประโยชน์
1773,โฉนด,966,1394,1136.0,03F011,0.0,0.0,87.0,-,-,-,87.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1782,โฉนด,132082,62,5548.0,03F014/002,0.0,0.0,46.3,-,-,-,46.3,-,ว่างเปล่า/ไม่ทำประโยชน์
1797,โฉนด,962,1449,1129.0,03F023,0.0,1.0,97.7,-,-,-,197.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1832,โฉนด,11121,1414,2581.0,03F045,0.0,0.0,53.7,-,-,-,53.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1834,โฉนด,11119,1412,2579.0,03F047,0.0,0.0,58.5,-,-,-,58.5,-,ว่างเปล่า/ไม่ทำประโยชน์
1838,โฉนด,1127,1417,1165.0,03F049,0.0,2.0,36.1,-,-,-,236.1,-,ว่างเปล่า/ไม่ทำประโยชน์
1846,โฉนด,89882,29,4837.0,03F053/001,0.0,0.0,86.7,-,-,-,86.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1859,โฉนด,51050,1157,3948.0,03F061/003,0.0,0.0,30.7,-,-,-,30.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1860,โฉนด,51048,1154,3946.0,03F061/004,0.0,0.0,52.7,-,-,-,52.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1862,โฉนด,3168,1152,2013.0,03F062,0.0,1.0,90.7,-,-,-,190.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1863,โฉนด,138295,54,6192.0,03F062/001,0.0,1.0,90.8,-,-,-,190.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1867,โฉนด,1897,1162,1717.0,03F065,1.0,2.0,21.8,-,-,-,621.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1904,โฉนด,534,1512,568.0,03F092,0.0,3.0,81.6,-,-,-,381.6,-,ว่างเปล่า/ไม่ทำประโยชน์
1919,โฉนด,121607,38,5187.0,03F103/001,0.0,0.0,63.2,-,-,-,63.2,-,ว่างเปล่า/ไม่ทำประโยชน์
1920,โฉนด,121608,39,5188.0,03F103/002,0.0,0.0,64.0,-,-,-,64.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1931,โฉนด,25560,2474,3320.0,03F114,0.0,1.0,32.8,-,-,-,132.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1934,โฉนด,1871,1119,1587.0,03G001,1.0,0.0,71.6,-,-,-,471.6,-,ว่างเปล่า/ไม่ทำประโยชน์
1940,โฉนด,134649,43,6048.0,03G001/006,1.0,0.0,-,-,-,-,400.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1956,โฉนด,19157,1167,3076.0,03G007,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1958,โฉนด,18839,1166,3040.0,03G009,0.0,2.0,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1959,โฉนด,19367,1169,3105.0,03G010,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1960,โฉนด,18838,1165,3039.0,03G011,0.0,2.0,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1961,โฉนด,19366,1170,3104.0,03G012,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1962,โฉนด,18837,1164,3038.0,03G013,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1964,โฉนด,18840,1175,3041.0,03G015,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1972,โฉนด,25684,1182,3349.0,03G023/001,1.0,2.0,78.4,-,-,-,678.4,-,ว่างเปล่า/ไม่ทำประโยชน์
1981,โฉนด,1911,1183,1529.0,03G024,1.0,3.0,51.3,-,-,-,751.3,-,ว่างเปล่า/ไม่ทำประโยชน์
1982,โฉนด,2203,1184,53.0,03G025,0.0,3.0,56.7,-,-,-,356.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1984,โฉนด,1309,1190,1528.0,03G027,0.0,0.0,89.5,-,-,-,89.5,-,ว่างเปล่า/ไม่ทำประโยชน์
1985,โฉนด,2272,1188,1534.0,03G028,0.0,2.0,53.0,-,-,-,253.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1988,โฉนด,6443,1189,2088.0,03G030,0.0,1.0,60.1,-,-,-,160.1,-,ว่างเปล่า/ไม่ทำประโยชน์
1990,โฉนด,1784,1191,1531.0,03G032,0.0,2.0,83.7,-,-,-,283.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1991,โฉนด,1782,1192,1532.0,03G033,0.0,2.0,82.7,-,-,-,282.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1992,โฉนด,1328,1226,1527.0,03G034,0.0,3.0,20.2,-,-,-,320.2,-,ว่างเปล่า/ไม่ทำประโยชน์
1996,โฉนด,2023,1221,1526.0,03G037,0.0,3.0,83.0,-,-,-,383.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2002,โฉนด,2920,1520,1976.0,03G042,0.0,2.0,34.8,-,-,-,234.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2003,โฉนด,2919,2485,1975.0,03G044,0.0,1.0,4.8,-,-,-,104.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2004,โฉนด,2916,2487,1972.0,03G045,0.0,1.0,4.8,-,-,-,104.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2009,โฉนด,2909,2492,1965.0,03G049,0.0,1.0,11.4,-,-,-,111.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2014,โฉนด,144511,65,6517.0,03G053/001,0.0,0.0,28.0,-,-,-,28.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2015,โฉนด,2905,1239,1961.0,03G055,0.0,0.0,82.8,-,-,-,82.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2023,โฉนด,2907,2502,1963.0,03G056,0.0,1.0,70.7,-,-,-,170.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2024,โฉนด,2908,2501,1964.0,03G057,0.0,1.0,32.5,-,-,-,132.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2026,โฉนด,736,2496,2894.0,03G059,0.0,2.0,19.9,-,-,-,219.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2045,โฉนด,1779,1246,1543.0,03G074,0.0,2.0,29.4,-,-,-,229.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2052,โฉนด,69523,1,4336.0,03G079,0.0,2.0,2.8,-,-,-,202.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2054,โฉนด,8233,622,1414.0,03H002,0.0,0.0,98.8,-,-,-,98.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2055,โฉนด,232,1486,430.0,03H003,0.0,1.0,5.3,-,-,-,105.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2057,โฉนด,2389,2192,1777.0,03H005,0.0,0.0,40.0,-,-,-,40.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2065,โฉนด,237,2411,425.0,03H010,0.0,1.0,6.6,-,-,-,106.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2076,โฉนด,392,2424,543.0,03H020,0.0,0.0,78.0,-,-,-,78.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2108,โฉนด,111519,26,5055.0,03H044/001,0.0,0.0,50.0,-,-,-,50.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2109,โฉนด,111517,24,5053.0,03H044/002,0.0,0.0,70.0,-,-,-,70.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2110,โฉนด,111518,25,5054.0,03H044/003,0.0,0.0,60.0,-,-,-,60.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2126,โฉนด,898,2428,518.0,03H057,0.0,0.0,49.0,-,-,-,49.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2245,โฉนด,123,2304,334.0,04A063,1.0,1.0,95.2,-,-,-,595.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2356,โฉนด,8321,2383,2331.0,04A125,0.0,0.0,55.4,-,-,-,55.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2396,โฉนด,78523,21,4526.0,04A159/004,0.0,0.0,49.0,-,-,-,49.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2397,โฉนด,90,845,310.0,04A160,0.0,1.0,40.0,-,-,-,140.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2398,โฉนด,10346,846,2439.0,04A161,0.0,1.0,49.5,-,-,-,149.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2515,โฉนด,1040,618,116.0,04B089,1.0,1.0,83.1,-,-,-,583.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2680,โฉนด,355,706,287.0,04C056,0.0,0.0,72.5,-,-,-,72.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2819,โฉนด,773,1354,151.0,04D054,0.0,0.0,96.3,-,-,-,96.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2891,โฉนด,179,1579,212.0,04D099,0.0,0.0,30.6,-,-,-,30.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2892,โฉนด,100123,41,4982.0,04D099/001,0.0,0.0,37.5,-,-,-,37.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2893,โฉนด,100124,42,4983.0,04D099/002,0.0,0.0,34.8,-,-,-,34.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2948,โฉนด,89895,2763,4838.0,04D148/005,0.0,1.0,85.4,-,-,-,185.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2951,โฉนด,891,1637,195.0,04D151,0.0,0.0,98.4,-,-,-,98.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2953,โฉนด,453,1638,223.0,04D153,0.0,0.0,54.5,-,-,-,54.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2954,โฉนด,983,1639,196.0,04D154,0.0,0.0,61.8,-,-,-,61.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2955,โฉนด,758,1641,197.0,04D155,0.0,0.0,71.1,-,-,-,71.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2959,โฉนด,30492,1665,3692.0,04D158/001,0.0,0.0,9.0,-,-,-,9.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2960,โฉนด,30491,1662,3691.0,04D158/002,0.0,0.0,77.3,-,-,-,77.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2961,โฉนด,67152,2728,4278.0,04D158/003,0.0,0.0,32.8,-,-,-,32.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2962,โฉนด,54765,1664,3999.0,04D158/004,0.0,0.0,2.6,-,-,-,2.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2987,โฉนด,161,1674,166.0,04D182,0.0,0.0,66.0,-,-,-,66.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2998,โฉนด,92578,26,4875.0,04D190/001,0.0,0.0,23.6,-,-,-,23.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2999,โฉนด,92577,25,4874.0,04D190/002,0.0,0.0,22.4,-,-,-,22.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3000,โฉนด,92576,24,4873.0,04D190/003,0.0,0.0,25.1,-,-,-,25.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3001,โฉนด,6161,1686,2067.0,04D190/004,0.0,0.0,27.4,-,-,-,27.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3002,โฉนด,92574,22,4871.0,04D190/005,0.0,0.0,23.4,-,-,-,23.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3003,โฉนด,92575,23,4872.0,04D190/006,0.0,0.0,43.9,-,-,-,43.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3004,โฉนด,921,1687,181.0,04D192,0.0,0.0,95.3,-,-,-,95.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3005,โฉนด,922,1688,182.0,04D193,0.0,0.0,89.6,-,-,-,89.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3011,โฉนด,72016,2,7422.0,05A002/002,0.0,0.0,59.1,-,-,-,59.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3028,โฉนด,1598,1867,45.0,05A016,0.0,2.0,16.0,-,-,-,216.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3062,โฉนด,18739,1932,4071.0,05A034,0.0,0.0,91.8,-,-,-,91.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3087,โฉนด,18741,1936,4073.0,05A045,0.0,0.0,28.3,-,-,-,28.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3088,โฉนด,65721,104,6283.0,05A045/001,0.0,0.0,21.7,-,-,-,21.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3089,โฉนด,65720,103,6282.0,05A045/002,0.0,0.0,21.7,-,-,-,21.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3090,โฉนด,65719,102,6281.0,05A045/003,0.0,0.0,21.6,-,-,-,21.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3091,โฉนด,65718,101,6280.0,05A045/004,0.0,0.0,10.8,-,-,-,10.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3092,โฉนด,18740,1937,4072.0,05A046,0.0,0.0,27.7,-,-,-,27.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3093,โฉนด,65722,105,6284.0,05A046/001,0.0,0.0,10.8,-,-,-,10.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3094,โฉนด,65723,106,6285.0,05A046/002,0.0,0.0,21.5,-,-,-,21.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3095,โฉนด,65724,107,6286.0,05A046/003,0.0,0.0,21.5,-,-,-,21.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3096,โฉนด,65725,108,6287.0,05A046/004,0.0,0.0,21.4,-,-,-,21.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3161,โฉนด,20110,1802,4224.0,05A092,0.0,1.0,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3187,โฉนด,20082,1824,4196.0,05A118,0.0,1.0,3.0,-,-,-,103.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3207,โฉนด,8942,1908,1362.0,05A136,0.0,0.0,70.5,-,-,-,70.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3208,โฉนด,130560,2159,13477.0,05A136/003,0.0,0.0,77.0,-,-,-,77.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3209,โฉนด,130561,2160,13478.0,05A136/004,0.0,0.0,77.0,-,-,-,77.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3210,โฉนด,130562,2161,13479.0,05A136/005,0.0,0.0,79.3,-,-,-,79.3,-,ว่างเปล่า/ไม่ทำประโยชน์
