ที่,ประเภทที่ดิน,เลขที่เอกสารสิทธิ์,เลขที่ดิน,หน้าสำรวจ,รหัสแปลงที่ดิน,ไร่,งาน,ตร.ว.,ประกอบเกษตรกรรม (ตร.ว.),อยู่อาศัย (ตร.ว.),อื่น ๆ (ตร.ว.),ว่างเปล่า/ไม่ทำประโยชน์ (ตร.ว.),ใช้ประโยชน์หลากหลาย (ตร.ว.),ลักษณะการทำประโยชน์
1704,โฉนด,10962,1064,2486.0,03D030,0.0,1.0,22.9,-,-,-,122.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1710,โฉนด,10926,1089,2494.0,03D036,0.0,1.0,35.9,-,-,-,135.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1713,โฉนด,10940,1084,2503.0,03D039,0.0,1.0,34.8,-,-,-,134.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1719,โฉนด,10957,1077,2483.0,03D045,0.0,1.0,35.4,-,-,-,135.4,-,ว่างเปล่า/ไม่ทำประโยชน์
1726,โฉนด,10934,1094,2497.0,03D054,0.0,1.0,34.6,-,-,-,134.6,-,ว่างเปล่า/ไม่ทำประโยชน์
1727,โฉนด,10935,1095,2498.0,03D055,0.0,1.0,34.5,-,-,-,134.5,-,ว่างเปล่า/ไม่ทำประโยชน์
1801,โฉนด,4258,1287,2075.0,03D107,0.0,2.0,64.8,-,-,-,264.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1802,โฉนด,4257,1286,2074.0,03D108,0.0,2.0,67.3,-,-,-,267.3,-,ว่างเปล่า/ไม่ทำประโยชน์
1821,โฉนด,2305,1117,1590.0,03D123,1.0,2.0,13.2,-,-,-,613.2,-,ว่างเปล่า/ไม่ทำประโยชน์
1825,โฉนด,2625,1232,1549.0,03E004,0.0,0.0,62.9,-,-,-,62.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1827,โฉนด,27758,1231,3545.0,03E004/004,0.0,0.0,63.8,-,-,-,63.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1828,โฉนด,2456,1144,1551.0,03E005,0.0,2.0,26.9,-,-,-,226.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1843,โฉนด,2024,1135,1559.0,03E016,0.0,2.0,34.6,-,-,-,234.6,-,ว่างเปล่า/ไม่ทำประโยชน์
1849,โฉนด,2449,1129,1562.0,03E020,0.0,1.0,46.0,-,-,-,146.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1861,โฉนด,99962,12,4981.0,03E029/001,0.0,0.0,78.9,-,-,-,78.9,-,ว่างเปล่า/ไม่ทำประโยชน์
1867,โฉนด,138162,29,6186.0,03E032/002,0.0,0.0,85.8,-,-,-,85.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1873,โฉนด,2585,1214,1576.0,03E035,0.0,1.0,56.5,-,-,-,156.5,-,ว่างเปล่า/ไม่ทำประโยชน์
1897,โฉนด,966,1394,1136.0,03F011,0.0,0.0,87.0,-,-,-,87.0,-,ว่างเปล่า/ไม่ทำประโยชน์
1906,โฉนด,132082,62,5548.0,03F014/002,0.0,0.0,46.3,-,-,-,46.3,-,ว่างเปล่า/ไม่ทำประโยชน์
1922,โฉนด,962,1449,1129.0,03F023,0.0,1.0,97.7,-,-,-,197.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1945,โฉนด,89654,25,4825.0,03F039/002,0.0,0.0,21.4,-,-,-,21.4,-,ว่างเปล่า/ไม่ทำประโยชน์
1959,โฉนด,11119,1412,2579.0,03F047,0.0,0.0,58.5,-,-,-,58.5,-,ว่างเปล่า/ไม่ทำประโยชน์
1963,โฉนด,1127,1417,1165.0,03F049,0.0,2.0,36.1,-,-,-,236.1,-,ว่างเปล่า/ไม่ทำประโยชน์
1971,โฉนด,89882,29,4837.0,03F053/001,0.0,0.0,86.7,-,-,-,86.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1984,โฉนด,51050,1157,3948.0,03F061/003,0.0,0.0,30.7,-,-,-,30.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1985,โฉนด,51048,1154,3946.0,03F061/004,0.0,0.0,52.7,-,-,-,52.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1987,โฉนด,3168,1152,2013.0,03F062,0.0,1.0,90.7,-,-,-,190.7,-,ว่างเปล่า/ไม่ทำประโยชน์
1988,โฉนด,138295,54,6192.0,03F062/001,0.0,1.0,90.8,-,-,-,190.8,-,ว่างเปล่า/ไม่ทำประโยชน์
1992,โฉนด,1897,1162,1717.0,03F065,1.0,2.0,21.8,-,-,-,621.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2027,โฉนด,534,1512,568.0,03F092,0.0,3.0,81.6,-,-,-,381.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2042,โฉนด,121607,38,5187.0,03F103/001,0.0,0.0,63.2,-,-,-,63.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2043,โฉนด,121608,39,5188.0,03F103/002,0.0,0.0,64.0,-,-,-,64.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2054,โฉนด,25560,2474,3320.0,03F114,0.0,1.0,32.8,-,-,-,132.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2058,โฉนด,1871,1119,1587.0,03G001,1.0,0.0,71.6,-,-,-,471.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2064,โฉนด,134649,43,6048.0,03G001/006,1.0,0.0,-,-,-,-,400.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2075,โฉนด,146549,69,6575.0,03G001/017,0.0,0.0,50.0,-,-,-,50.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2076,โฉนด,146550,70,6576.0,03G001/018,0.0,0.0,50.0,-,-,-,50.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2077,โฉนด,146551,71,6577.0,03G001/019,0.0,0.0,50.0,-,-,-,50.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2078,โฉนด,146552,72,6578.0,03G001/020,0.0,0.0,50.0,-,-,-,50.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2079,โฉนด,146548,68,6574.0,03G001/021,0.0,0.0,52.0,-,-,-,52.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2080,โฉนด,146547,67,6573.0,03G001/022,0.0,0.0,50.0,-,-,-,50.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2081,โฉนด,146546,66,6572.0,03G001/023,0.0,0.0,50.0,-,-,-,50.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2082,โฉนด,146545,65,6571.0,03G001/024,0.0,0.0,50.0,-,-,-,50.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2088,โฉนด,19157,1167,3076.0,03G007,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2090,โฉนด,18839,1166,3040.0,03G009,0.0,2.0,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2091,โฉนด,19367,1169,3105.0,03G010,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2092,โฉนด,18838,1165,3039.0,03G011,0.0,2.0,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2093,โฉนด,19366,1170,3104.0,03G012,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2094,โฉนด,18837,1164,3038.0,03G013,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2105,โฉนด,25684,1182,3349.0,03G023/001,1.0,2.0,78.4,-,-,-,678.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2114,โฉนด,1911,1183,1529.0,03G024,1.0,3.0,51.3,-,-,-,751.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2115,โฉนด,2203,1184,53.0,03G025,0.0,3.0,56.7,-,-,-,356.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2117,โฉนด,1309,1190,1528.0,03G027,0.0,0.0,89.5,-,-,-,89.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2118,โฉนด,2272,1188,1534.0,03G028,0.0,2.0,53.0,-,-,-,253.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2121,โฉนด,6443,1189,2088.0,03G030,0.0,1.0,60.1,-,-,-,160.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2123,โฉนด,1784,1191,1531.0,03G032,0.0,2.0,83.7,-,-,-,283.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2124,โฉนด,1782,1192,1532.0,03G033,0.0,2.0,82.7,-,-,-,282.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2125,โฉนด,1328,1226,1527.0,03G034,0.0,3.0,20.2,-,-,-,320.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2129,โฉนด,2023,1221,1526.0,03G037,0.0,3.0,83.0,-,-,-,383.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2136,โฉนด,2919,2485,1975.0,03G044,0.0,1.0,4.8,-,-,-,104.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2137,โฉนด,2916,2487,1972.0,03G045,0.0,1.0,4.8,-,-,-,104.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2148,โฉนด,2905,1239,1961.0,03G055,0.0,0.0,82.8,-,-,-,82.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2156,โฉนด,2907,2502,1963.0,03G056,0.0,1.0,70.7,-,-,-,170.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2157,โฉนด,2908,2501,1964.0,03G057,0.0,1.0,32.5,-,-,-,132.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2159,โฉนด,736,2496,2894.0,03G059,0.0,2.0,19.9,-,-,-,219.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2179,โฉนด,1779,1246,1543.0,03G074,0.0,2.0,29.4,-,-,-,229.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2188,โฉนด,8233,622,1414.0,03H002,0.0,0.0,98.8,-,-,-,98.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2189,โฉนด,232,1486,430.0,03H003,0.0,1.0,5.3,-,-,-,105.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2191,โฉนด,2389,2192,1777.0,03H005,0.0,0.0,40.0,-,-,-,40.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2199,โฉนด,237,2411,425.0,03H010,0.0,1.0,6.6,-,-,-,106.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2211,โฉนด,392,2424,543.0,03H020,0.0,0.0,78.0,-,-,-,78.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2244,โฉนด,111519,26,5055.0,03H044/001,0.0,0.0,50.0,-,-,-,50.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2245,โฉนด,111517,24,5053.0,03H044/002,0.0,0.0,70.0,-,-,-,70.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2246,โฉนด,111518,25,5054.0,03H044/003,0.0,0.0,60.0,-,-,-,60.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2268,โฉนด,59846,2433,4017.0,03H060/001,1.0,3.0,28.4,-,-,-,728.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2308,โฉนด,86501,10,4754.0,03H092,0.0,1.0,32.6,-,-,-,132.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2381,โฉนด,123,2304,334.0,04A063,0.0,0.0,75.6,-,-,-,75.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2382,โฉนด,139219,2732,6243.0,04A063/001,0.0,0.0,91.3,-,-,-,91.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2383,โฉนด,139218,2731,6242.0,04A063/002,0.0,0.0,89.8,-,-,-,89.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2384,โฉนด,139217,2730,6241.0,04A063/003,0.0,0.0,89.8,-,-,-,89.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2385,โฉนด,139216,2729,6240.0,04A063/004,0.0,0.0,30.0,-,-,-,30.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2386,โฉนด,139215,2728,6239.0,04A063/005,0.0,0.0,20.0,-,-,-,20.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2387,โฉนด,139214,2727,6238.0,04A063/006,0.0,0.0,20.0,-,-,-,20.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2388,โฉนด,139213,2726,6237.0,04A063/007,0.0,0.0,20.0,-,-,-,20.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2389,โฉนด,139212,2725,6236.0,04A063/008,0.0,0.0,20.0,-,-,-,20.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2503,โฉนด,8321,2383,2331.0,04A125,0.0,0.0,55.4,-,-,-,55.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2543,โฉนด,78523,21,4526.0,04A159/004,0.0,0.0,49.0,-,-,-,49.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2544,โฉนด,90,845,310.0,04A160,0.0,1.0,40.0,-,-,-,140.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2545,โฉนด,10346,846,2439.0,04A161,0.0,1.0,49.5,-,-,-,149.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2669,โฉนด,1040,618,116.0,04B089,1.0,1.0,83.1,-,-,-,583.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2832,โฉนด,355,706,287.0,04C056,0.0,0.0,72.5,-,-,-,72.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2878,โฉนด,155,793,230.0,04C096,0.0,0.0,73.1,-,-,-,73.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3001,โฉนด,781,1307,142.0,04D024,0.0,1.0,8.2,-,-,-,108.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3045,โฉนด,773,1354,151.0,04D054,0.0,0.0,96.3,-,-,-,96.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3117,โฉนด,179,1579,212.0,04D099,0.0,0.0,30.6,-,-,-,30.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3118,โฉนด,100123,41,4982.0,04D099/001,0.0,0.0,37.5,-,-,-,37.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3119,โฉนด,100124,42,4983.0,04D099/002,0.0,0.0,34.8,-,-,-,34.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3174,โฉนด,89895,2763,4838.0,04D148/005,0.0,1.0,85.4,-,-,-,185.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3211,โฉนด,161,1674,166.0,04D182,0.0,0.0,66.0,-,-,-,66.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3222,โฉนด,92578,26,4875.0,04D190/001,0.0,0.0,23.6,-,-,-,23.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3223,โฉนด,92577,25,4874.0,04D190/002,0.0,0.0,22.4,-,-,-,22.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3235,โฉนด,72016,2,7422.0,05A002/002,0.0,0.0,59.1,-,-,-,59.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3253,โฉนด,1598,1867,45.0,05A016,0.0,2.0,16.0,-,-,-,216.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3288,โฉนด,18739,1932,4071.0,05A034,0.0,0.0,91.8,-,-,-,91.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3314,โฉนด,18741,1936,4073.0,05A045,0.0,0.0,28.3,-,-,-,28.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3315,โฉนด,65721,104,6283.0,05A045/001,0.0,0.0,21.7,-,-,-,21.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3316,โฉนด,65720,103,6282.0,05A045/002,0.0,0.0,21.7,-,-,-,21.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3317,โฉนด,65719,102,6281.0,05A045/003,0.0,0.0,21.6,-,-,-,21.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3318,โฉนด,65718,101,6280.0,05A045/004,0.0,0.0,10.8,-,-,-,10.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3319,โฉนด,18740,1937,4072.0,05A046,0.0,0.0,27.7,-,-,-,27.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3320,โฉนด,65722,105,6284.0,05A046/001,0.0,0.0,10.8,-,-,-,10.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3321,โฉนด,65723,106,6285.0,05A046/002,0.0,0.0,21.5,-,-,-,21.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3322,โฉนด,65724,107,6286.0,05A046/003,0.0,0.0,21.5,-,-,-,21.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3323,โฉนด,65725,108,6287.0,05A046/004,0.0,0.0,21.4,-,-,-,21.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3391,โฉนด,20113,1799,4227.0,05A089,0.0,1.0,2.0,-,-,-,102.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3394,โฉนด,20110,1802,4224.0,05A092,0.0,1.0,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3413,โฉนด,20089,1817,4203.0,05A111,0.0,1.0,3.0,-,-,-,103.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3440,โฉนด,8942,1908,1362.0,05A136,0.0,0.0,70.5,-,-,-,70.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3441,โฉนด,130560,2159,13477.0,05A136/003,0.0,0.0,77.0,-,-,-,77.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3442,โฉนด,130561,2160,13478.0,05A136/004,0.0,0.0,77.0,-,-,-,77.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3443,โฉนด,130562,2161,13479.0,05A136/005,0.0,0.0,79.3,-,-,-,79.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3444,โฉนด,130563,2162,13480.0,05A136/006,0.0,0.0,87.7,-,-,-,87.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3445,โฉนด,130564,2163,13481.0,05A136/007,0.0,1.0,9.3,-,-,-,109.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3476,โฉนด,2088,1683,1278.0,05B016,0.0,2.0,36.1,-,-,-,236.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3478,โฉนด,29018,1682,3467.0,05B017/001,0.0,0.0,61.8,-,-,-,61.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3484,โฉนด,1920,1677,1280.0,05B018,0.0,3.0,92.1,-,-,-,392.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3493,โฉนด,1256,1675,1281.0,05B020,1.0,3.0,21.4,-,-,-,721.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3495,โฉนด,10134,1663,2400.0,05B024,0.0,1.0,34.8,-,-,-,134.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3496,โฉนด,2686,1662,1695.0,05B025,0.0,1.0,33.8,-,-,-,133.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3497,โฉนด,10135,1657,2401.0,05B026,0.0,1.0,68.1,-,-,-,168.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3498,โฉนด,1168,1656,1692.0,05B027,0.0,1.0,26.0,-,-,-,126.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3499,โฉนด,1188,1653,1686.0,05B028,0.0,0.0,96.8,-,-,-,96.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3511,โฉนด,8502,1659,2338.0,05B040,0.0,0.0,43.5,-,-,-,43.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3529,โฉนด,2495,1641,1294.0,05B053,0.0,1.0,35.0,-,-,-,135.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3535,โฉนด,1014,1635,1297.0,05C004,0.0,1.0,87.1,-,-,-,187.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3536,โฉนด,135244,2783,6062.0,05C004/001,0.0,0.0,32.6,-,-,-,32.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3537,โฉนด,135245,2784,6063.0,05C004/002,0.0,0.0,21.3,-,-,-,21.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3538,โฉนด,135246,2785,6064.0,05C004/003,0.0,0.0,20.9,-,-,-,20.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3539,โฉนด,135247,2786,6065.0,05C004/004,0.0,0.0,20.4,-,-,-,20.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3562,โฉนด,1110,2045,1319.0,05C019,0.0,0.0,76.5,-,-,-,76.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3563,โฉนด,84967,44,4735.0,05C019/001,0.0,1.0,17.6,-,-,-,117.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3564,โฉนด,84966,43,4734.0,05C019/002,0.0,0.0,35.2,-,-,-,35.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3565,โฉนด,84969,35,4737.0,05C019/003,0.0,0.0,68.2,-,-,-,68.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3566,โฉนด,84968,34,4736.0,05C019/004,0.0,0.0,17.3,-,-,-,17.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3576,โฉนด,1019,380,1324.0,05C025,0.0,0.0,16.1,-,-,-,16.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3577,โฉนด,54605,384,3971.0,05C025/001,0.0,0.0,16.2,-,-,-,16.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3578,โฉนด,54606,383,3972.0,05C025/002,0.0,0.0,14.2,-,-,-,14.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3579,โฉนด,54607,382,3973.0,05C025/003,0.0,0.0,13.9,-,-,-,13.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3580,โฉนด,54608,381,3974.0,05C025/004,0.0,0.0,13.6,-,-,-,13.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3621,โฉนด,18873,1596,5.0,05C046,0.0,1.0,3.5,-,-,-,103.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3627,โฉนด,121547,1795,12074.0,05C051/002,0.0,1.0,14.6,-,-,-,114.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3632,โฉนด,121542,1792,12069.0,05C051/007,0.0,1.0,64.3,-,-,-,164.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3633,โฉนด,121541,1791,12068.0,05C051/008,0.0,1.0,21.8,-,-,-,121.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3650,โฉนด,8889,2000,1351.0,05C060,0.0,1.0,5.0,-,-,-,105.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3670,โฉนด,10981,2031,1562.0,05C080,0.0,1.0,3.5,-,-,-,103.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3671,โฉนด,10980,2032,1561.0,05C081,0.0,0.0,99.3,-,-,-,99.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3672,โฉนด,10979,2033,1560.0,05C082,0.0,1.0,7.6,-,-,-,107.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3675,โฉนด,1816,2034,2.0,05C085,2.0,0.0,23.3,-,-,-,823.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3694,โฉนด,8669,2003,1333.0,05C101,0.0,1.0,13.0,-,-,-,113.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3708,โฉนด,10357,2016,1466.0,05C115,0.0,1.0,4.6,-,-,-,104.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3709,โฉนด,10358,2018,1458.0,05C116,0.0,0.0,68.6,-,-,-,68.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3718,โฉนด,10778,1974,1541.0,05C125,0.0,0.0,60.0,-,-,-,60.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3726,โฉนด,10982,2030,1563.0,05C132,0.0,1.0,16.9,-,-,-,116.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3727,โฉนด,10777,1973,1540.0,05C133,0.0,2.0,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3747,โฉนด,128169,2153,13323.0,05C160/002,0.0,1.0,62.0,-,-,-,162.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3748,โฉนด,128168,2152,13322.0,05C160/003,0.0,1.0,62.0,-,-,-,162.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3752,โฉนด,128166,2150,13320.0,05C160/007,0.0,1.0,62.0,-,-,-,162.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3753,โฉนด,128165,2149,13319.0,05C160/008,0.0,1.0,62.3,-,-,-,162.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3755,โฉนด,2335,1690,1249.0,05D002,0.0,0.0,66.6,-,-,-,66.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3761,โฉนด,1024,1693,1257.0,05D007,0.0,1.0,69.7,-,-,-,169.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3862,โฉนด,1626,569,1682.0,05E032,0.0,3.0,44.2,-,-,-,344.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3867,โฉนด,2366,1710,1791.0,05E038,0.0,2.0,17.6,-,-,-,217.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3873,โฉนด,2369,1718,1794.0,05E042,0.0,3.0,26.9,-,-,-,326.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3882,โฉนด,2934,577,1986.0,05E049,0.0,1.0,99.2,-,-,-,199.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3892,โฉนด,2388,584,1811.0,05E061,0.0,3.0,78.5,-,-,-,378.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3905,โฉนด,2383,224,1806.0,05E072,0.0,3.0,21.3,-,-,-,321.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3930,โฉนด,58040,1761,3939.0,05F005/009,0.0,0.0,18.3,-,-,-,18.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3936,โฉนด,10052,1776,2391.0,05F008,0.0,0.0,81.3,-,-,-,81.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3950,โฉนด,11588,282,2917.0,05F022,0.0,0.0,89.2,-,-,-,89.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3960,โฉนด,11598,268,2927.0,05F032,0.0,1.0,6.7,-,-,-,106.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3961,โฉนด,11599,267,2928.0,05F033,0.0,0.0,54.9,-,-,-,54.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3969,โฉนด,11606,260,2935.0,05F040,0.0,1.0,6.6,-,-,-,106.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3973,โฉนด,11610,256,2939.0,05F044,0.0,1.0,11.4,-,-,-,111.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3974,โฉนด,11611,255,2940.0,05F045,0.0,1.0,11.4,-,-,-,111.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3975,โฉนด,11612,254,2941.0,05F046,0.0,1.0,11.8,-,-,-,72.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3976,โฉนด,11613,283,2942.0,05F047,0.0,0.0,72.1,-,-,-,83.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3986,โฉนด,11623,294,2952.0,05F057,0.0,1.0,11.0,-,-,-,111.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3987,โฉนด,11624,293,2953.0,05F058,0.0,1.0,17.9,-,-,-,117.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3991,โฉนด,11628,297,2957.0,05F062,0.0,1.0,11.3,-,-,-,111.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3999,โฉนด,11635,307,2964.0,05F069,0.0,1.0,15.1,-,-,-,115.1,-,ว่างเปล่า/ไม่ทำประโยชน์
